Date,pnl
2018-04-12,1.5900000000000034
2018-04-19,-0.4099999999999966
2018-05-03,-4.75
2018-05-22,-5.890000000000001
2018-06-26,-1.7700000000000031
2018-07-31,1.4799999999999969
2018-08-02,0.4799999999999969
2018-08-20,4.159999999999997
2018-10-15,2.319999999999993
2018-10-17,2.3999999999999986
2018-10-29,6.049999999999997
2018-11-08,8.339999999999996
2018-11-20,10.490000000000002
2019-05-07,11.07
2019-05-23,7.8600000000000065
2019-06-21,2.240000000000002
2019-08-09,-5.079999999999998
2019-10-08,-3.8000000000000007
2019-10-18,-2.3000000000000007
2019-10-22,-2.7600000000000016
2019-11-22,-0.8100000000000058
2020-01-09,3.2399999999999913
2020-04-24,-8.90000000000001
2020-05-04,-9.080000000000009
2020-05-18,-12.410000000000007
2020-06-22,-11.04000000000001
2020-08-05,-4.29000000000001
2020-08-12,-5.830000000000009
2020-08-18,-7.890000000000011
2020-08-24,-8.260000000000016
2020-08-27,-8.540000000000017
2020-09-03,-10.210000000000012
2020-10-02,-8.900000000000016
2020-10-14,-8.260000000000016
2020-10-21,-10.090000000000014
2020-11-19,-3.9700000000000095
2020-12-23,3.389999999999983
2020-12-28,2.88999999999999
2021-01-04,-0.010000000000001563
2021-01-13,2.2099999999999973
2021-04-16,-2.669999999999998
2021-04-20,-6.139999999999997
2021-05-05,-6.419999999999998
2021-05-14,-2.9900000000000055
2021-05-27,6.059999999999992
2021-06-25,0.7699999999999854
2021-07-30,1.5999999999999837
2021-08-03,2.0999999999999837
2021-08-12,1.0499999999999865
2021-08-16,-1.2400000000000198
2021-08-25,-0.9000000000000163
2021-10-01,-5.1800000000000175
2021-10-05,-5.400000000000016
2021-10-21,-13.690000000000015
2021-12-22,-8.990000000000013
2022-02-11,-1.9900000000000126
2022-02-17,-1.1700000000000195
2022-04-14,-6.550000000000015
2022-04-20,-7.9400000000000155
2022-05-02,-1.1400000000000254
2022-05-10,-6.06000000000002
2022-05-18,-4.540000000000017
2022-08-09,-15.150000000000016
2022-08-18,-13.940000000000015
2022-08-25,-16.150000000000016
2022-08-30,-19.720000000000017
2022-09-30,-17.46000000000001
2022-10-11,-17.920000000000012
2022-10-25,-16.980000000000015
2022-12-21,-4.830000000000009
2023-02-15,9.399999999999988
2023-04-14,13.999999999999982
2023-04-20,14.659999999999979
2023-05-02,16.28999999999999
2023-05-11,10.009999999999987
2023-05-22,10.07999999999998
2023-07-31,30.18999999999998
2023-08-22,24.70999999999999
2023-09-29,18.609999999999996
2023-10-13,17.06999999999999
2023-10-26,19.729999999999986
2023-12-20,31.56999999999999
2023-12-26,33.19
2024-01-11,37.97
2024-04-26,72.17999999999999
2024-05-06,69.64999999999999
2024-05-13,64.22999999999999
2024-05-21,66.97999999999999
2024-07-31,76.43999999999998
2024-08-02,73.26999999999998
2024-08-09,71.15999999999998
2024-08-21,74.97999999999999
2024-09-27,58.33
2024-10-02,60.08
2024-10-22,60.94
2024-11-21,47.94
2024-12-26,43.11
2025-01-30,42.480000000000004
