Date,pnl
2010-02-05,-1.6700000000000017
2010-02-10,-2.8399999999999963
2010-03-02,-4.519999999999996
2010-03-15,-4.589999999999996
2010-06-14,-0.75
2010-07-29,-4.739999999999995
2010-08-02,-5.140000000000001
2010-11-03,0.3400000000000034
2010-11-09,-0.020000000000003126
2010-11-15,-2.5400000000000063
2011-02-02,0.23999999999999488
2011-02-07,-0.19000000000001194
2011-02-14,-1.490000000000009
2011-03-14,-0.37000000000001165
2011-03-29,-0.3300000000000125
2011-04-07,1.819999999999986
2011-06-22,-6.5900000000000105
2011-08-12,-8.95000000000001
2011-09-19,-7.650000000000006
2011-09-21,-8.550000000000004
2011-10-11,-5.1100000000000065
2011-10-13,-5.290000000000006
2011-10-18,-5.580000000000005
2011-10-21,-5.900000000000006
2012-02-09,-2.720000000000006
2012-02-13,-2.8700000000000045
2012-03-27,3.739999999999995
2012-04-02,3.309999999999988
2012-06-20,2.3699999999999903
2012-06-29,3.1399999999999864
2012-07-24,4.679999999999982
2012-08-22,6.2999999999999865
2012-10-01,4.699999999999985
2012-10-15,5.219999999999988
2012-10-17,5.2899999999999885
2012-10-22,4.599999999999991
2013-04-29,17.90999999999999
2013-05-23,15.129999999999992
2013-06-10,14.609999999999992
2013-07-18,18.40999999999999
2013-07-31,18.18999999999999
2013-08-09,17.739999999999988
2013-08-13,17.139999999999986
2013-08-19,17.219999999999985
2013-09-17,15.469999999999985
2013-11-13,16.389999999999986
2013-11-18,15.369999999999987
2014-03-05,12.019999999999985
2014-04-07,10.879999999999988
2014-04-17,9.769999999999989
2014-04-24,9.219999999999988
2014-05-01,8.79999999999999
2014-06-11,6.30999999999999
2014-06-16,6.13999999999999
2014-09-23,3.209999999999992
2014-10-06,4.419999999999991
2014-10-08,3.87999999999999
2014-10-13,4.019999999999991
2014-10-21,4.78999999999999
2014-11-14,4.819999999999991
2014-11-20,4.7299999999999915
2015-01-14,5.259999999999993
2015-03-11,3.5599999999999934
2015-03-19,3.209999999999992
