Date,pnl
2012-08-21,0.4299999999999997
2012-08-27,0.41999999999999993
2013-05-22,2.13
2013-06-28,2.52
2013-10-04,2.84
2013-10-14,2.4799999999999995
2013-10-17,2.2199999999999993
2014-03-14,3.2799999999999994
2014-06-23,4.7299999999999995
2015-05-01,3.16
2015-07-30,2.0800000000000005
2015-10-05,1.6700000000000008
2015-10-19,1.9300000000000006
2015-12-23,2.4600000000000004
2016-04-22,5.7700000000000005
2016-08-18,9.629999999999999
2016-09-01,8.28
2016-10-11,6.12
2017-08-10,4.29
2017-10-05,4.38
2017-10-13,4.38
2017-10-24,4.2700000000000005
2017-12-20,5.04
2017-12-26,5.16
2018-01-11,5.21
2018-02-12,4.53
2018-04-10,5.48
2018-04-23,5.650000000000001
2018-05-04,5.650000000000001
2018-05-10,5.650000000000001
2018-06-22,5.6400000000000015
2018-08-17,4.450000000000002
2018-10-05,4.210000000000002
2018-10-10,4.040000000000002
2018-10-19,4.100000000000002
2018-10-24,3.9600000000000026
2018-11-01,3.8600000000000025
2018-11-08,3.6400000000000023
2018-11-16,3.7600000000000025
2019-04-25,3.4500000000000024
2019-05-07,3.3200000000000025
2019-05-22,3.7400000000000024
2019-06-21,4.160000000000002
2019-06-27,4.110000000000002
2019-08-06,2.9200000000000017
2019-08-12,2.5100000000000016
2019-08-22,2.6300000000000017
2019-10-21,1.7200000000000015
2019-12-26,2.7300000000000013
2020-01-03,2.7300000000000013
2020-01-16,2.930000000000001
2020-04-17,1.4400000000000013
2020-04-24,1.7100000000000013
2020-05-05,2.080000000000001
2020-05-14,1.790000000000001
2020-06-22,2.4600000000000013
2020-08-17,4.100000000000001
2020-10-02,3.9700000000000015
2020-10-19,4.210000000000002
2020-12-23,3.730000000000002
2020-12-28,3.8500000000000023
2020-12-31,3.280000000000001
2021-01-08,2.610000000000001
2021-05-04,5.010000000000001
2021-05-26,5.660000000000001
2021-06-25,6.8900000000000015
2021-07-30,6.110000000000001
2021-08-05,5.9300000000000015
2021-08-16,6.150000000000002
2021-08-18,6.080000000000002
2021-08-19,6.230000000000002
2021-08-23,6.490000000000002
2021-10-01,6.210000000000002
2021-10-20,7.060000000000001
2021-10-22,6.950000000000001
2021-10-28,7.000000000000001
2021-12-22,8.0
2022-02-11,7.63
2022-04-14,8.39
2022-04-20,8.290000000000001
2022-05-02,8.88
2022-05-10,8.22
2022-05-16,8.040000000000001
2022-07-29,7.700000000000001
2022-08-08,7.840000000000002
2022-08-24,8.190000000000001
2022-08-31,7.880000000000001
2022-09-30,7.5600000000000005
2022-10-11,7.6000000000000005
2022-10-21,7.550000000000001
2022-12-22,8.58
2022-12-30,8.49
2023-01-11,8.64
2023-02-14,8.48
2023-04-27,8.81
2023-05-09,8.88
2023-05-19,9.010000000000002
2023-08-08,8.860000000000001
2023-08-17,8.440000000000001
2023-10-03,8.250000000000002
2023-10-20,8.670000000000002
2023-12-20,7.780000000000002
2023-12-26,7.8000000000000025
2024-01-10,8.100000000000001
2024-04-24,9.14
2024-05-01,9.07
2024-05-06,8.91
2024-05-23,9.8
2024-07-31,10.990000000000002
2024-08-05,10.520000000000001
2024-08-09,10.450000000000001
2024-08-26,10.860000000000001
2024-10-11,10.870000000000001
2024-11-21,11.200000000000001
2024-12-26,10.64
2025-01-30,11.260000000000002
