Date,pnl
2010-05-10,2.5700000000000003
2010-05-18,0.4299999999999997
2010-06-29,-6.199999999999996
2010-07-26,-9.829999999999998
2010-08-06,-11.090000000000003
2010-08-11,-12.29
2010-08-13,-13.319999999999993
2010-08-25,-12.289999999999992
2010-10-26,-12.269999999999996
2010-10-29,-14.719999999999992
2010-11-03,-16.82999999999999
2010-12-15,-17.779999999999994
2011-03-07,-11.559999999999995
2011-06-29,-12.069999999999993
2012-05-11,-20.659999999999997
2012-05-18,-21.569999999999993
2012-08-01,-24.51999999999999
2012-08-03,-25.569999999999993
2012-08-15,-25.059999999999988
2012-08-17,-25.489999999999988
2012-08-30,-24.86999999999999
2012-09-25,-20.489999999999995
2013-06-17,1.3000000000000043
2013-07-18,5.830000000000002
2013-08-23,10.140000000000004
2013-08-27,8.960000000000004
2013-12-24,17.140000000000004
2013-12-31,16.840000000000003
2014-03-03,16.51
2014-03-11,16.72
2014-03-21,16.26
2014-05-06,15.550000000000004
2014-06-27,14.370000000000005
2014-07-01,14.010000000000005
2014-07-30,14.240000000000006
2014-08-01,13.950000000000006
2014-09-26,12.130000000000006
2014-10-02,12.330000000000009
2014-10-06,11.88000000000001
2014-10-08,10.79000000000001
2014-12-11,13.66000000000001
2015-02-05,7.900000000000009
2015-02-10,7.54000000000001
2015-03-04,6.490000000000013
2015-03-19,8.970000000000013
2015-03-25,8.500000000000014
2015-03-27,8.430000000000014
2015-08-11,13.410000000000014
2015-08-14,12.620000000000015
2015-08-19,12.700000000000014
2015-08-21,12.290000000000013
2015-10-13,10.810000000000013
2015-11-16,8.970000000000013
2015-11-18,8.220000000000013
2015-11-23,7.730000000000015
2016-07-19,31.080000000000016
2016-09-20,32.20000000000002
2017-01-30,26.170000000000016
2017-02-01,25.86000000000002
2017-04-18,23.57000000000002
2017-04-21,22.920000000000023
2017-08-14,20.510000000000026
2017-10-06,18.340000000000032
2017-10-11,18.090000000000032
2017-10-13,18.300000000000033
2017-10-17,17.730000000000032
2017-10-19,17.180000000000035
2018-03-05,16.920000000000037
2018-04-06,17.310000000000038
2018-11-01,23.87000000000004
2018-11-05,23.520000000000042
2018-11-12,23.010000000000044
2018-12-21,20.890000000000043
2018-12-26,20.51000000000004
2019-01-07,19.62000000000004
2019-01-09,19.19000000000004
2019-01-14,19.300000000000047
2019-03-05,15.830000000000044
2019-04-15,13.040000000000045
2019-05-10,17.550000000000043
2019-05-16,17.140000000000043
2019-06-13,21.890000000000043
2019-06-18,22.020000000000046
2019-07-02,24.120000000000047
2019-07-19,24.830000000000048
2019-07-24,24.49000000000005
2019-08-06,24.630000000000052
2019-08-22,23.74000000000005
2019-09-18,23.290000000000056
2019-09-26,23.440000000000055
2019-10-09,23.080000000000055
2019-10-14,22.18000000000005
2019-10-23,21.440000000000055
2019-11-15,19.820000000000057
2019-12-20,22.830000000000062
2020-01-07,24.340000000000067
2020-01-14,23.740000000000066
2020-02-11,24.560000000000066
2020-03-03,18.58000000000007
2020-04-03,15.200000000000074
2020-04-15,22.790000000000077
2020-04-21,23.110000000000078
2020-04-29,23.470000000000077
2020-05-04,20.400000000000077
2020-05-06,18.680000000000078
2020-05-13,17.730000000000082
2020-06-19,8.320000000000078
2020-06-25,8.370000000000076
2020-06-29,7.940000000000076
2020-07-17,9.000000000000078
2020-07-30,10.240000000000073
2020-08-03,9.980000000000082
2020-08-10,7.690000000000076
2020-08-28,3.980000000000075
2020-09-01,3.3300000000000693
2020-10-06,-3.1599999999999397
2020-10-13,-4.8399999999999395
2020-10-19,-6.949999999999946
2020-11-17,-10.439999999999948
2020-12-11,-7.869999999999948
2020-12-16,-10.379999999999946
2020-12-31,-12.239999999999945
2021-02-02,-15.929999999999943
2021-02-10,-16.669999999999938
2021-03-08,-14.76999999999994
2021-04-14,-10.299999999999933
2021-04-27,-10.649999999999942
2021-05-05,-11.279999999999937
2021-05-12,-10.329999999999934
2021-06-29,-16.789999999999935
2021-07-01,-17.19999999999994
2021-07-28,-19.07999999999994
2021-08-02,-19.75999999999994
2021-08-05,-20.999999999999943
2021-08-11,-20.42999999999995
2021-08-17,-20.77999999999995
2021-08-30,-21.089999999999954
2021-09-01,-21.13999999999995
2021-09-22,-25.089999999999954
2021-09-28,-25.59999999999995
2021-09-30,-26.329999999999956
2021-10-11,-26.88999999999995
2021-10-21,-24.67999999999995
2021-10-27,-24.82999999999995
2021-11-18,-27.059999999999953
2021-12-10,-26.519999999999953
2021-12-14,-27.549999999999955
2021-12-22,-31.74999999999995
2022-02-04,-29.879999999999946
2022-02-09,-30.18999999999994
2022-02-15,-32.84999999999994
2022-03-09,-21.289999999999935
2022-04-07,-17.57999999999994
2022-04-11,-18.279999999999944
2022-04-20,-17.95999999999995
2022-05-06,-13.219999999999956
2022-05-17,-9.689999999999955
2022-05-23,-13.209999999999951
2022-08-09,-37.03999999999996
2022-08-11,-37.479999999999954
2022-08-18,-39.219999999999956
2022-08-25,-40.579999999999956
2022-09-22,-40.049999999999955
2022-09-30,-40.78999999999996
2022-10-12,-42.61999999999996
2022-10-18,-42.61999999999996
2022-10-20,-43.30999999999997
2022-10-24,-43.68999999999997
2022-12-14,-39.169999999999966
2022-12-16,-39.94999999999997
2022-12-22,-41.89999999999997
2022-12-30,-42.68999999999997
2023-01-11,-39.96999999999997
2023-01-31,-40.589999999999975
2023-02-14,-48.119999999999976
2023-03-06,-46.089999999999975
2023-04-14,-53.159999999999975
2023-04-25,-52.809999999999974
2023-04-27,-53.79999999999997
2023-05-03,-53.98999999999997
2023-05-10,-55.58999999999997
2023-05-15,-56.42999999999997
2023-06-14,-53.349999999999966
2023-07-19,-50.81999999999997
2023-07-21,-51.45999999999997
2023-07-26,-51.67999999999997
2023-07-31,-52.37999999999997
2023-08-11,-50.80999999999997
2023-08-25,-49.76999999999997
2023-09-25,-48.43999999999997
2023-10-09,-46.44999999999997
2023-10-20,-46.029999999999966
2023-11-20,-44.32999999999996
2023-12-08,-42.62999999999997
2023-12-13,-43.709999999999965
2023-12-21,-43.48999999999997
2023-12-26,-43.639999999999965
2023-12-29,-44.599999999999966
2024-01-08,-44.14999999999996
2024-02-12,-39.05999999999997
2024-04-19,-46.11999999999997
2024-04-24,-47.309999999999974
2024-05-08,-49.50999999999998
2024-05-13,-50.09999999999998
2024-05-16,-49.98999999999998
2024-05-21,-49.67999999999998
2024-06-17,-48.56999999999998
2024-07-24,-42.759999999999984
2024-07-30,-44.44999999999998
2024-08-13,-44.62999999999998
2024-08-22,-42.289999999999985
2024-08-28,-42.58999999999998
2024-09-19,-42.399999999999984
2024-10-02,-42.52999999999999
2024-10-10,-42.86999999999999
2024-10-23,-39.269999999999996
2024-11-08,-35.11
2024-11-21,-35.75
2024-12-12,-37.38
2024-12-27,-34.85
2024-12-31,-34.900000000000006
2025-01-07,-35.370000000000005
2025-01-30,-31.700000000000003
