,entry_index,exit_index,entry_price,exit_price,pnl,reason
195,2023-12-07,2023-12-08,3.74,3.65,-24.064171122994733,Stop-loss hit
196,2023-12-14,2023-12-18,3.93,3.83,25.44529262086516,Take-profit hit
197,2023-12-19,2023-12-20,3.98,3.86,30.150753768844247,Take-profit hit
198,2024-01-02,2024-01-03,3.74,3.61,-34.759358288770144,Stop-loss hit
199,2024-01-17,2024-01-18,3.53,3.12,-116.14730878186961,Stop-loss hit
200,2024-02-01,2024-02-06,3.17,3.1,22.082018927444743,Take-profit hit
201,2024-02-07,2024-02-08,3.02,2.97,-16.55629139072842,Stop-loss hit
202,2024-02-22,2024-02-23,2.7,2.77,25.925925925925863,Take-profit hit
203,2024-02-26,2024-02-28,2.69,2.63,-22.304832713754667,Stop-loss hit
204,2024-02-28,2024-02-29,2.63,2.72,34.22053231939175,Take-profit hit
205,2024-03-01,2024-03-04,2.9,3.01,-37.93103448275858,Stop-loss hit
206,2024-03-15,2024-03-18,3.44,3.36,23.255813953488392,Take-profit hit
207,2024-03-20,2024-03-22,3.5,3.38,34.28571428571432,Take-profit hit
208,2024-03-25,2024-03-27,3.49,3.61,-34.3839541547277,Stop-loss hit
209,2024-03-27,2024-03-28,3.61,3.72,-30.470914127423914,Stop-loss hit
210,2024-04-16,2024-04-19,4.55,4.66,24.175824175824246,Take-profit hit
211,2024-04-22,2024-04-23,4.48,4.63,33.48214285714273,Take-profit hit
212,2024-04-25,2024-04-26,4.77,4.74,6.289308176100496,Stop-loss hit
213,2024-05-07,2024-05-09,4.87,5.16,-59.54825462012321,Stop-loss hit
214,2024-05-09,2024-05-10,5.16,5.2,-7.751937984496131,Stop-loss hit
215,2024-05-14,2024-05-15,5.24,5.36,-22.900763358778647,Stop-loss hit
216,2024-05-24,2024-05-28,6.03,6.26,-38.14262023217239,Stop-loss hit
217,2024-06-05,2024-06-06,5.06,5.27,41.50197628458498,Stop-loss hit
218,2024-06-26,2024-07-02,4.87,4.92,10.266940451745343,Take-profit hit
219,2024-07-03,2024-07-09,5.07,4.93,27.613412228796953,Take-profit hit
220,2024-07-10,2024-07-11,5.25,5.39,-26.666666666666607,Stop-loss hit
221,2024-07-16,2024-07-17,5.4,5.21,35.185185185185254,Take-profit hit
222,2024-07-18,2024-07-24,5.0,4.9,-19.99999999999993,Stop-loss hit
223,2024-07-24,2024-07-25,4.9,4.67,-46.93877551020417,Stop-loss hit
224,2024-08-01,2024-08-02,4.61,4.35,-56.39913232104136,Stop-loss hit
225,2024-08-15,2024-08-16,4.49,4.56,-15.590200445434164,Stop-loss hit
226,2024-08-30,2024-09-03,4.56,4.2,-78.94736842105252,Stop-loss hit
227,2024-09-12,2024-09-13,4.73,4.91,-38.054968287526364,Stop-loss hit
228,2024-09-25,2024-09-30,5.0,4.6,80.00000000000007,Stop-loss hit
229,2024-09-30,2024-10-02,4.6,4.82,47.82608695652188,Take-profit hit
230,2024-10-07,2024-10-10,4.43,4.7,60.94808126410846,Take-profit hit
231,2024-10-18,2024-10-21,5.14,5.26,-23.34630350194555,Stop-loss hit
232,2024-10-31,2024-11-01,4.95,4.93,-4.040404040404134,Stop-loss hit
233,2024-11-11,2024-11-14,4.54,4.7,35.24229074889871,Take-profit hit
234,2024-11-18,2024-11-21,4.83,4.97,-28.985507246376745,Stop-loss hit
235,2024-12-02,2024-12-05,4.56,4.89,72.3684210526316,Take-profit hit
236,2024-12-09,2024-12-11,5.05,5.12,-13.861386138613918,Stop-loss hit
237,2024-12-11,2024-12-12,5.12,4.89,44.921875000000085,Take-profit hit
238,2024-12-13,2024-12-17,4.7,4.58,-25.531914893617042,Stop-loss hit
239,2024-12-30,2025-01-10,4.23,4.37,33.09692671394791,Take-profit hit
240,2025-01-13,2025-01-22,4.23,4.33,23.640661938534194,Take-profit hit
241,2025-01-28,2025-01-29,4.52,4.65,-28.76106194690283,Stop-loss hit
