entry_index,exit_index,entry_price,exit_price,pnl,reason
2018-06-07,2018-06-08,0.44792228818132757,0.43587294005254357,60.31193045273482,Take-profit hit
2018-06-13,2018-06-22,0.45848822800495664,0.4672897196261683,-40.44662423040831,Stop-loss hit
2018-06-22,2018-07-02,0.4672897196261683,0.48101265822784806,-60.65359477124135,Stop-loss hit
2018-07-02,2018-07-03,0.48101265822784806,0.4999687519530029,-82.97091412742388,Stop-loss hit
2018-07-17,2018-07-23,0.43545279383429675,0.41696527461072386,-96.11428720599363,Stop-loss hit
2018-08-07,2018-08-08,0.4166394992501793,0.4130081300813008,-20.971245662113933,Stop-loss hit
2018-08-13,2018-08-15,0.36729778550879777,0.357018823365979,-73.38894031539424,Stop-loss hit
2018-09-13,2018-09-19,0.39262934089298374,0.41399704287826516,-139.52286619140085,Stop-loss hit
2018-09-27,2018-10-02,0.38333101433143174,0.39579636959192027,86.4839048619736,Take-profit hit
2018-10-08,2018-10-09,0.4035686903185335,0.3954134815844336,50.22267562738451,Take-profit hit
2018-10-11,2018-10-12,0.3988881167477415,0.4222359311810268,-148.76774029064327,Stop-loss hit
2018-10-25,2018-10-30,0.390197152245345,0.39382613510520487,23.574022776238962,Stop-loss hit
2018-11-07,2018-11-12,0.3773326015367728,0.3626647666547916,-99.19537190082644,Stop-loss hit
2018-11-21,2018-11-26,0.3847750865051903,0.3414120126448894,288.53320221520596,Stop-loss hit
2018-11-26,2018-11-27,0.3414120126448894,0.3384789689845631,-24.96316618401679,Stop-loss hit
2018-11-30,2018-12-07,0.3354519774011299,0.351813826146475,150.0232686980609,Take-profit hit
2018-12-13,2018-12-17,0.3581846550437555,0.3748719699556163,-129.22154786501378,Stop-loss hit
2018-12-17,2018-12-18,0.3748719699556163,0.39066776135741654,-112.17978706109125,Stop-loss hit
2019-01-03,2019-01-07,0.40155275550464553,0.387740738370977,85.19543601708844,Take-profit hit
2019-01-15,2019-01-16,0.34575835475578404,0.33645819956337486,-77.86376639349898,Stop-loss hit
2019-01-31,2019-02-01,0.3782402791625125,0.3767532549216932,10.29749029037957,Stop-loss hit
2019-02-19,2019-02-20,0.4131402419910977,0.4153673443931646,-13.115931850576358,Stop-loss hit
2019-03-13,2019-03-18,0.45145410972213224,0.43265465935787,91.55264723378934,Take-profit hit
2019-03-20,2019-03-25,0.44746201099256383,0.4599922690374951,-62.81240602759852,Stop-loss hit
2019-03-25,2019-03-26,0.4599922690374951,0.46056045666839646,-2.6669491325941834,Stop-loss hit
2019-04-01,2019-04-02,0.4162241104620287,0.4179936305732484,10.219546255809398,Stop-loss hit
2019-04-16,2019-04-17,0.4056037358238826,0.40262172284644193,-18.080202562327027,Stop-loss hit
2019-04-26,2019-04-29,0.4197153119595583,0.40694154839577584,71.70642026717832,Take-profit hit
2019-05-02,2019-05-07,0.3931776149051305,0.40295500335795836,64.50849227257811,Take-profit hit
2019-05-13,2019-05-14,0.4116288547751664,0.4013287234763745,60.90960581206622,Take-profit hit
2019-05-17,2019-05-20,0.40732773575740755,0.40282392026578073,27.214868429835597,Take-profit hit
2019-05-22,2019-05-23,0.3861915676877127,0.38424591738712777,-13.20583820713205,Stop-loss hit
2019-05-31,2019-06-03,0.4174963949735631,0.4356973193077706,-105.65432392659295,Stop-loss hit
2019-06-12,2019-06-17,0.4438872323122797,0.45359291556817416,-49.38197074762563,Stop-loss hit
2019-07-10,2019-07-12,0.5331317381014988,0.5142030510257759,66.57899017972652,Take-profit hit
2019-07-16,2019-07-17,0.5517952684844969,0.583291520321124,-106.3174185518385,Stop-loss hit
2019-07-31,2019-08-01,0.5787365177195686,0.6041423391309692,76.06782644396581,Take-profit hit
2019-08-08,2019-08-09,0.6365089703357215,0.6335535630014157,7.321925365062386,Stop-loss hit
2019-08-14,2019-08-16,0.592407418173362,0.5791844614754578,-37.44141006836716,Stop-loss hit
2019-08-16,2019-08-20,0.5791844614754578,0.612816621921326,100.49892868074677,Take-profit hit
2019-08-23,2019-09-04,0.6300882926269923,0.5771592304543594,149.38553619346249,Stop-loss hit
2019-09-19,2019-09-23,0.5566801619433199,0.5649444712699179,-27.950413223140245,Stop-loss hit
2019-09-30,2019-10-01,0.5348823494721944,0.533603707995365,-4.549084725077133,Stop-loss hit
2019-10-10,2019-10-11,0.5569200891072142,0.5273080438756855,95.45709401709392,Stop-loss hit
2019-10-11,2019-10-15,0.5273080438756855,0.521063672960254,-22.628059380535326,Stop-loss hit
2019-10-15,2019-10-16,0.521063672960254,0.5697479960786576,176.30188938395233,Stop-loss hit
2019-10-16,2019-10-17,0.5697479960786576,0.5879671832269827,-56.80883148387949,Stop-loss hit
2019-10-24,2019-10-28,0.587506336957134,0.5802469135802469,21.111202014250132,Take-profit hit
2019-10-30,2019-11-01,0.5672009864364982,0.6082765497756357,129.1716789826433,Stop-loss hit
2019-11-01,2019-11-05,0.6082765497756357,0.5797101449275363,74.96093244547976,Take-profit hit
2019-11-07,2019-11-08,0.5703755703755703,0.582697807435653,37.18942800788967,Take-profit hit
2019-11-11,2019-11-12,0.6077348066298344,0.6308620586653922,-62.2678396871943,Stop-loss hit
2019-11-25,2019-11-27,0.6169909824394874,0.6238564598949419,18.12795857988167,Take-profit hit
2019-12-02,2019-12-03,0.6463089238067004,0.6543800303277733,-19.643969362848065,Stop-loss hit
2019-12-13,2019-12-18,0.6598924794706682,0.639688990987807,46.53299019226759,Take-profit hit
2019-12-20,2019-12-23,0.6068724519510774,0.6433453960595095,100.41058646262005,Take-profit hit
2019-12-24,2019-12-30,0.6699374048384369,0.6921614670692162,-49.94430840390446,Stop-loss hit
2020-01-08,2020-01-09,0.6164724078881952,0.6072467009617535,-23.98205958299611,Stop-loss hit
2020-01-17,2020-01-23,0.5850325018056559,0.5761663856098932,-25.603598094892735,Stop-loss hit
2020-01-27,2020-01-29,0.5609648152246073,0.5780346820809249,52.43533334111394,Take-profit hit
2020-01-30,2020-02-04,0.5592528382081539,0.5428473881870944,-51.5526000000003,Stop-loss hit
2020-02-07,2020-02-10,0.5427408412483039,0.5511722272317403,28.71354166666652,Take-profit hit
2020-02-13,2020-02-19,0.5449281943577227,0.5041470157749228,-143.8053385416663,Stop-loss hit
2020-02-19,2020-02-21,0.5041470157749228,0.5398972139572626,140.94762400277477,Take-profit hit
2020-02-25,2020-02-27,0.5194590118686172,0.46773372546801645,-187.09785980726895,Stop-loss hit
2020-03-09,2020-03-11,0.4259850905218317,0.39596273291925466,-163.8993055555555,Stop-loss hit
2020-03-17,2020-03-19,0.48768976638087,0.521948386026056,-136.5392819979186,Stop-loss hit
2020-03-19,2020-03-20,0.521948386026056,0.44417767106842737,295.9880295520434,Take-profit hit
2020-03-24,2020-03-27,0.5090729365247476,0.4683597002497918,159.86176542442792,Take-profit hit
2020-03-30,2020-04-14,0.4499750410040647,0.48489868739645725,193.0347271581095,Stop-loss hit
2020-04-21,2020-04-27,0.48391438955444877,0.5116371068767719,-120.84760745975026,Stop-loss hit
2020-05-01,2020-05-05,0.5564526981563719,0.5407937889030185,50.84021879464093,Take-profit hit
2020-05-11,2020-05-13,0.510137769690668,0.4919302775984506,-70.4278469714795,Stop-loss hit
2020-05-19,2020-05-20,0.5469289164941338,0.5572418532730085,-34.621036465019856,Stop-loss hit
2020-05-29,2020-06-01,0.5578605068400987,0.5895232360829822,-104.21120678770745,Stop-loss hit
2020-06-11,2020-06-12,0.5311042875014216,0.5298772795045303,-4.313376648982715,Stop-loss hit
2020-06-26,2020-06-30,0.5269077208569982,0.5455345358556973,-68.60470016595139,Stop-loss hit
2020-07-08,2020-07-09,0.5552883330661109,0.5653387737571136,-32.446705529581635,Stop-loss hit
2020-07-20,2020-07-22,0.5877325289089994,0.6095860566448802,-72.99783910121863,Stop-loss hit
2020-07-30,2020-07-31,0.5532603603219899,0.5474542758279782,-19.611995014818845,Stop-loss hit
2020-08-19,2020-08-26,0.43217511900745903,0.4316362706041446,-2.9587583655593903,Take-profit hit
2020-08-28,2020-09-02,0.44251974234870267,0.41353926096997695,149.24755994632955,Stop-loss hit
2020-09-02,2020-09-04,0.41353926096997695,0.4309147554521227,97.67565460254808,Take-profit hit
2020-09-16,2020-09-17,0.44658205625251457,0.4494840769059461,-14.338819498524476,Stop-loss hit
2020-09-24,2020-09-29,0.4458125927866562,0.4070735978813378,199.24628827914515,Stop-loss hit
2020-10-06,2020-10-08,0.38942919282695226,0.40904916937974795,127.19039841172756,Take-profit hit
2020-10-09,2020-10-13,0.4229921890646906,0.43543108091312094,-67.21538897497683,Stop-loss hit
2020-10-27,2020-10-28,0.4482659078724896,0.4272989371315461,99.99720710343627,Stop-loss hit
2020-10-28,2020-10-30,0.4272989371315461,0.43710021321961623,54.16820056609785,Take-profit hit
2020-11-03,2020-11-04,0.46085232903865214,0.4401408450704225,96.06890970054347,Take-profit hit
2020-11-05,2020-11-09,0.4610530467363439,0.4686206325550588,-33.916963823788606,Stop-loss hit
2020-11-16,2020-11-18,0.4385894449353362,0.4220952694093954,-83.79338915053205,Stop-loss hit
2020-11-23,2020-11-24,0.4130157379838367,0.4325699745547073,113.05755689453437,Take-profit hit
2020-11-27,2020-11-30,0.45110116541853146,0.45865061094386395,-37.13394652637579,Stop-loss hit
2020-12-11,2020-12-14,0.4497995322418978,0.4409415720891131,-43.50042114646659,Stop-loss hit
2020-12-16,2020-12-17,0.47611509082993625,0.48504166826683054,-40.58183717762958,Stop-loss hit
2020-12-30,2021-01-04,0.5126951288320482,0.524786701971168,-47.05100580319714,Stop-loss hit
