entry_index,exit_index,entry_price,exit_price,pnl,reason
2018-06-13,2018-06-18,1.3117365905469995,1.3461538461538463,19.394588412274373,Stop-loss hit
2018-06-18,2018-06-20,1.3461538461538463,1.3489230769230771,-1.5112374063549083,Stop-loss hit
2018-06-21,2018-06-22,1.3120088408644401,1.3242929570582127,7.172620292377418,Take-profit hit
2018-07-02,2018-07-03,1.388607594936709,1.399287544528467,-5.609190225434531,Stop-loss hit
2018-07-23,2018-07-24,1.3707733402827544,1.37664697864607,3.1377179444549532,Stop-loss hit
2018-07-27,2018-07-30,1.3626302083333333,1.3408796895213453,-11.790490404504034,Stop-loss hit
2018-08-13,2018-08-15,1.3380611493945274,1.272487323748003,-35.27740000000004,Stop-loss hit
2018-09-20,2018-10-02,1.1908931698774081,1.1778354033028526,9.451557093425505,Take-profit hit
2018-10-03,2018-10-11,1.1630449637829712,1.2550382209867963,66.87452792801993,Stop-loss hit
2018-10-11,2018-10-12,1.2550382209867963,1.191993968058126,40.5785317552295,Take-profit hit
2018-10-23,2018-10-24,1.1686812440581285,1.159351145038168,-6.806104716627209,Stop-loss hit
2018-11-07,2018-11-08,1.1251372118551042,1.1337774077157923,6.748364069006595,Take-profit hit
2018-11-12,2018-11-13,1.1264695404346277,1.1430414218145333,12.984320046600086,Take-profit hit
2018-11-15,2018-11-16,1.0795852599131288,1.1245398346877822,38.90328848380055,Take-profit hit
2018-11-20,2018-11-21,1.1009302650905783,1.130795847750865,24.904297761108545,Take-profit hit
2018-11-27,2018-11-28,1.0862484067412548,1.1024281328495673,13.91628944277387,Take-profit hit
2018-12-07,2018-12-14,1.1334702258726899,1.305362905994644,-133.36374536161878,Stop-loss hit
2018-12-14,2018-12-17,1.305362905994644,1.2994195971321272,3.507553404296436,Stop-loss hit
2019-01-03,2019-01-09,1.2479317805778287,1.2466453674121407,-0.8226713623458703,Take-profit hit
2019-01-15,2019-01-22,1.210154241645244,1.2272222585069557,11.468208294636174,Take-profit hit
2019-01-25,2019-01-28,1.2461793173713702,1.2368906120892391,5.992325023780284,Take-profit hit
2019-01-29,2019-01-30,1.2754521310231441,1.2771925450352177,-1.0853457067577157,Stop-loss hit
2019-02-14,2019-02-19,1.357953452587036,1.3685662340919063,-5.885810816233082,Stop-loss hit
2019-03-04,2019-03-08,1.4251560632222076,1.442081920166971,-8.485107210884024,Stop-loss hit
2019-03-15,2019-03-19,1.478614536866964,1.4812162250146494,-1.1989727027727275,Stop-loss hit
2019-04-03,2019-04-11,1.5539644656589766,1.5497487437185928,-1.7273788861839874,Take-profit hit
2019-04-12,2019-04-16,1.5430861723446894,1.533689126084056,-3.9517625231911597,Stop-loss hit
2019-04-16,2019-04-17,1.533689126084056,1.4720438737292671,-26.14102506129611,Stop-loss hit
2019-05-02,2019-05-03,1.4179053359819165,1.402107523994899,-8.01930033372998,Stop-loss hit
