,entry_index,exit_index,entry_price,exit_price,pnl,reason
52,2020-01-13,2020-01-14,5.27,5.43,30.360531309297944,Take-profit hit
53,2020-01-28,2020-01-29,5.26,5.44,34.22053231939175,Take-profit hit
54,2020-01-30,2020-02-03,5.07,5.07,0.0,Stop-loss hit
55,2020-02-07,2020-02-10,4.03,4.21,44.66501240694782,Stop-loss hit
56,2020-02-25,2020-02-26,3.9,3.81,-23.07692307692304,Stop-loss hit
57,2020-03-09,2020-03-11,3.07,2.87,-65.14657980456018,Stop-loss hit
58,2020-03-23,2020-03-24,3.3,3.96,-200.00000000000006,Stop-loss hit
59,2020-04-09,2020-04-14,3.81,3.94,-34.120734908136455,Stop-loss hit
60,2020-04-28,2020-04-29,3.92,4.06,-35.71428571428563,Stop-loss hit
61,2020-05-07,2020-05-12,4.03,3.9,32.25806451612911,Take-profit hit
62,2020-05-14,2020-05-15,4.1,4.49,-95.12195121951234,Stop-loss hit
63,2020-06-01,2020-06-04,4.63,4.83,-43.19654427645792,Stop-loss hit
64,2020-06-04,2020-06-05,4.83,4.83,0.0,Stop-loss hit
65,2020-06-16,2020-06-18,4.59,4.55,-8.714596949891076,Stop-loss hit
66,2020-06-22,2020-06-23,4.96,5.13,-34.27419354838708,Stop-loss hit
67,2020-06-26,2020-06-30,5.04,5.34,-59.52380952380948,Stop-loss hit
68,2020-06-30,2020-07-06,5.34,5.17,31.83520599250935,Take-profit hit
69,2020-07-07,2020-07-08,5.42,5.84,-77.49077490774907,Stop-loss hit
70,2020-07-14,2020-07-15,5.96,6.19,-38.59060402684571,Stop-loss hit
71,2020-07-17,2020-07-20,6.63,7.12,-73.90648567119159,Stop-loss hit
72,2020-07-24,2020-07-29,7.45,7.39,8.053691275167852,Take-profit hit
73,2020-08-03,2020-08-07,7.14,7.39,35.0140056022409,Take-profit hit
74,2020-08-10,2020-08-12,8.05,7.31,91.92546583850944,Take-profit hit
75,2020-08-17,2020-08-19,8.12,7.77,43.10344827586203,Take-profit hit
76,2020-08-25,2020-08-26,7.38,7.72,46.07046070460702,Take-profit hit
77,2020-08-28,2020-09-01,8.27,8.53,-31.438935912938305,Stop-loss hit
78,2020-09-16,2020-09-22,8.5,7.82,79.99999999999996,Stop-loss hit
79,2020-09-22,2020-09-24,7.82,7.15,-85.6777493606138,Stop-loss hit
80,2020-10-07,2020-10-08,7.09,7.26,23.9774330042313,Take-profit hit
81,2020-10-09,2020-10-14,7.69,7.73,-5.201560468140447,Stop-loss hit
82,2020-10-23,2020-10-26,7.37,7.12,-33.921302578018995,Stop-loss hit
83,2020-10-28,2020-10-29,6.48,6.72,37.03703703703693,Stop-loss hit
84,2020-11-05,2020-11-06,7.86,7.97,-13.994910941475753,Stop-loss hit
85,2020-11-18,2020-11-23,7.12,6.68,-61.79775280898882,Stop-loss hit
86,2020-11-23,2020-11-24,6.68,5.81,-130.23952095808386,Stop-loss hit
87,2020-12-09,2020-12-14,5.82,5.64,-30.92783505154649,Stop-loss hit
88,2020-12-16,2020-12-17,6.27,6.6,-52.63157894736844,Stop-loss hit
89,2020-12-30,2021-01-04,6.77,7.08,-45.79025110782874,Stop-loss hit
90,2021-01-08,2021-01-11,6.15,6.06,-14.634146341463536,Stop-loss hit
91,2021-01-27,2021-01-29,5.6,6.42,146.4285714285715,Stop-loss hit
92,2021-06-17,2021-06-21,5.84,5.78,-10.273972602739658,Stop-loss hit
93,2021-07-08,2021-07-09,5.24,5.38,26.717557251908335,Take-profit hit
94,2021-07-12,2021-07-13,5.23,5.2,-5.736137667304062,Stop-loss hit
95,2021-07-15,2021-07-16,5.12,4.92,-39.062500000000036,Stop-loss hit
96,2021-07-29,2021-08-03,4.97,4.89,16.096579476861184,Take-profit hit
97,2021-08-04,2021-08-05,4.73,4.66,-14.799154334038114,Stop-loss hit
98,2021-08-12,2021-08-17,4.29,4.03,-60.60606060606056,Stop-loss hit
99,2021-08-27,2021-08-31,4.4,4.39,2.272727272727426,Stop-loss hit
100,2021-09-03,2021-09-07,4.57,4.37,43.763676148796534,Take-profit hit
101,2021-09-09,2021-09-13,4.18,4.36,43.06220095693794,Take-profit hit
102,2021-09-16,2021-09-23,4.16,3.97,-45.67307692307691,Stop-loss hit
103,2021-09-23,2021-09-24,3.97,3.91,-15.113350125944596,Stop-loss hit
104,2021-10-04,2021-10-06,3.76,3.84,21.276595744680872,Take-profit hit
105,2021-10-11,2021-10-12,3.92,4.01,-22.95918367346935,Stop-loss hit
106,2021-10-20,2021-10-22,4.18,4.26,-19.138755980861262,Stop-loss hit
107,2021-11-04,2021-11-08,4.13,4.49,87.16707021791775,Stop-loss hit
108,2021-11-08,2021-11-09,4.49,4.55,-13.36302895322931,Stop-loss hit
109,2021-11-18,2021-11-19,4.41,4.28,-29.478458049886598,Stop-loss hit
110,2021-12-09,2021-12-10,3.62,3.54,-22.099447513812176,Stop-loss hit
111,2021-12-14,2021-12-15,3.54,3.46,-22.598870056497194,Stop-loss hit
112,2021-12-21,2021-12-23,3.77,3.84,-18.56763925729439,Stop-loss hit
113,2022-01-04,2022-01-05,3.66,3.57,-24.590163934426307,Stop-loss hit
114,2022-01-19,2022-01-21,3.81,3.55,68.24146981627302,Take-profit hit
115,2022-01-24,2022-01-26,3.41,3.36,-14.662756598240547,Stop-loss hit
116,2022-01-26,2022-01-27,3.36,3.21,-44.64285714285712,Stop-loss hit
117,2022-02-03,2022-02-04,3.17,3.21,12.618296529968465,Take-profit hit
118,2022-02-08,2022-02-10,3.42,3.3,35.087719298245645,Take-profit hit
119,2022-02-11,2022-02-14,3.56,3.55,2.808988764045009,Stop-loss hit
120,2022-03-01,2022-03-02,3.93,3.93,0.0,Stop-loss hit
121,2022-03-08,2022-03-10,3.99,4.16,-42.606516290726795,Stop-loss hit
122,2022-03-14,2022-03-15,3.7,3.74,10.81081081081082,Stop-loss hit
123,2022-03-28,2022-04-07,3.63,3.63,0.0,Take-profit hit
124,2022-04-08,2022-04-13,3.73,3.83,-26.809651474530853,Stop-loss hit
125,2022-04-21,2022-04-22,3.57,3.44,-36.41456582633051,Stop-loss hit
126,2022-05-05,2022-05-09,2.9,2.67,-79.3103448275862,Stop-loss hit
127,2022-05-23,2022-05-27,2.74,2.89,-54.74452554744522,Stop-loss hit
128,2022-06-06,2022-06-13,2.88,2.71,59.02777777777776,Stop-loss hit
129,2022-06-13,2022-06-14,2.71,2.6,-40.590405904059,Stop-loss hit
130,2022-06-23,2022-06-24,2.6,2.7,38.461538461538495,Take-profit hit
131,2022-06-29,2022-06-30,2.61,2.5,-42.145593869731755,Stop-loss hit
132,2022-07-08,2022-07-13,2.36,2.38,8.474576271186448,Take-profit hit
133,2022-07-20,2022-07-21,2.29,2.35,26.200873362445435,Take-profit hit
134,2022-07-27,2022-07-28,2.46,2.55,-36.58536585365848,Stop-loss hit
135,2022-08-04,2022-08-11,2.69,2.65,14.869888475836444,Take-profit hit
136,2022-08-17,2022-08-18,2.49,2.47,-8.032128514056232,Stop-loss hit
137,2022-08-30,2022-09-01,2.28,2.15,-57.01754385964908,Stop-loss hit
138,2022-09-12,2022-09-13,2.44,2.33,45.0819672131147,Take-profit hit
139,2022-09-23,2022-09-26,2.12,2.03,-42.452830188679386,Stop-loss hit
140,2022-10-03,2022-10-04,2.54,2.6,-23.62204724409451,Stop-loss hit
141,2022-10-14,2022-10-24,2.27,2.45,79.2951541850221,Take-profit hit
142,2022-10-26,2022-10-27,2.51,2.44,27.88844621513938,Take-profit hit
143,2022-11-02,2022-11-03,2.35,2.34,-4.255319148936268,Stop-loss hit
144,2022-11-04,2022-11-07,2.66,2.64,7.518796992481209,Stop-loss hit
145,2022-11-10,2022-11-16,2.81,2.72,32.02846975088963,Take-profit hit
146,2022-11-17,2022-11-18,2.64,2.73,34.09090909090904,Take-profit hit
147,2022-11-23,2022-11-28,2.87,2.61,90.5923344947736,Stop-loss hit
148,2022-11-28,2022-11-29,2.61,2.72,42.145593869731925,Take-profit hit
149,2022-12-01,2022-12-02,2.92,3.0,-27.397260273972627,Stop-loss hit
150,2022-12-15,2022-12-19,2.83,2.73,-35.33568904593643,Stop-loss hit
151,2022-12-19,2022-12-23,2.73,3.02,106.22710622710625,Stop-loss hit
152,2022-12-23,2022-12-30,3.02,2.93,29.801324503311214,Take-profit hit
153,2023-01-04,2023-01-05,3.25,3.29,-12.307692307692317,Stop-loss hit
154,2023-01-18,2023-01-23,3.23,3.36,40.24767801857582,Take-profit hit
155,2023-01-25,2023-01-26,3.48,3.39,25.8620689655172,Take-profit hit
156,2023-01-31,2023-02-01,3.44,3.56,-34.88372093023259,Stop-loss hit
157,2023-02-03,2023-02-06,3.32,3.23,-27.10843373493972,Stop-loss hit
158,2023-02-15,2023-02-17,3.07,3.11,13.029315960912065,Take-profit hit
159,2023-02-21,2023-02-22,3.07,3.01,-19.543973941368098,Stop-loss hit
160,2023-03-01,2023-03-02,3.2,3.19,3.125000000000072,Stop-loss hit
161,2023-03-10,2023-03-14,2.94,3.15,71.42857142857142,Take-profit hit
162,2023-03-17,2023-03-20,3.28,3.45,-51.82926829268304,Stop-loss hit
163,2023-04-11,2023-04-13,3.98,4.12,-35.17587939698495,Stop-loss hit
164,2023-04-18,2023-04-19,3.85,3.74,-28.571428571428537,Stop-loss hit
165,2023-05-04,2023-05-11,3.8,3.43,97.3684210526315,Stop-loss hit
166,2023-05-11,2023-05-12,3.43,3.45,5.8309037900874685,Stop-loss hit
167,2023-05-24,2023-05-25,3.35,3.24,-32.83582089552235,Stop-loss hit
168,2023-06-13,2023-06-14,2.96,2.92,-13.513513513513526,Stop-loss hit
169,2023-06-23,2023-06-26,2.75,2.86,39.99999999999995,Take-profit hit
170,2023-07-03,2023-07-12,2.92,3.06,-47.9452054794521,Stop-loss hit
