entry_index,exit_index,entry_price,exit_price,pnl,reason
2018-06-07,2018-06-08,1.065539365593332,1.051468832099355,-12.445621521036255,Stop-loss hit
2018-06-22,2018-06-25,1.0976727139453912,1.0762524557956779,17.687706184393736,Take-profit hit
2018-07-02,2018-07-03,1.1234177215189873,1.1399287544528465,-13.248958539972119,Stop-loss hit
2018-07-11,2018-07-16,1.0617002407196252,1.032929382653385,-25.48359259744476,Stop-loss hit
2018-08-07,2018-08-08,1.0393166851405098,1.0360975609756098,-2.9875599999370315,Stop-loss hit
2018-08-10,2018-08-17,1.1114015027768704,1.0708000541491811,31.72958051787501,Take-profit hit
2018-09-11,2018-09-17,1.0248226950354609,1.048723569761686,22.823242058883427,Take-profit hit
2018-09-20,2018-09-27,1.0669001751313485,0.9990260192013357,60.042448272903755,Stop-loss hit
2018-10-03,2018-10-08,1.001093344266776,1.0308775353732487,29.136320749222445,Take-profit hit
2018-10-11,2018-10-25,1.0764419735927728,0.9987677984665936,68.04956737118974,Stop-loss hit
2018-10-25,2018-10-30,0.9987677984665936,1.0312846068660022,32.24005851510869,Take-profit hit
2018-11-07,2018-11-09,0.9632272228320526,1.0264012424114075,66.17438170144725,Take-profit hit
2018-11-14,2018-11-15,0.8959026254334442,0.903741067675494,9.86463316936587,Stop-loss hit
2018-12-07,2018-12-12,0.947296372347707,0.9600598761652038,-14.307924588192044,Stop-loss hit
2018-12-12,2018-12-13,0.9600598761652038,0.9626212604300929,-2.7872527337849875,Stop-loss hit
2018-12-28,2019-01-04,0.9420195439739415,0.9549952122566232,14.922168083270712,Take-profit hit
2019-01-09,2019-01-10,0.987220447284345,0.9649404953361209,22.707135451032073,Take-profit hit
2019-01-15,2019-01-22,0.9350899742930592,0.861472144210045,-82.84573871352492,Stop-loss hit
2019-02-01,2019-02-07,0.9271023334800932,0.9278941004263985,-0.9103980529080147,Take-profit hit
2019-02-13,2019-02-19,0.9137676033695583,0.9453952730236349,38.8530640968561,Stop-loss hit
2019-02-19,2019-02-25,0.9453952730236349,0.8840022682880725,68.34526205067233,Stop-loss hit
2019-03-06,2019-03-07,0.830732452354074,0.8502834278092698,28.209566639254568,Take-profit hit
2019-03-20,2019-03-21,0.8276753960556095,0.8633186642505825,51.986694335937415,Stop-loss hit
2019-03-21,2019-03-22,0.8633186642505825,0.8692267773741568,-7.9084895333442855,Stop-loss hit
2019-04-11,2019-04-17,0.8877721943048575,0.8594168004280364,36.04271982912066,Stop-loss hit
2019-05-02,2019-05-03,0.8123844098910884,0.8034096248070342,-13.87825644321447,Stop-loss hit
2019-05-08,2019-05-10,0.8121072900479697,0.7772055834123865,-52.76625756850045,Stop-loss hit
2019-05-14,2019-05-16,0.7701172801843943,0.7441028815074616,-43.23872371553262,Stop-loss hit
2019-06-03,2019-06-04,0.7757041058703766,0.77329360780065,4.015005560875405,Stop-loss hit
2019-06-13,2019-06-17,0.7847624175528335,0.7956465896031907,-17.59603870675431,Stop-loss hit
2019-06-17,2019-06-19,0.7956465896031907,0.7780426433584956,28.388852034426527,Take-profit hit
2019-06-20,2019-06-21,0.8098454344720094,0.838178611092964,-42.94541060534043,Stop-loss hit
2019-07-10,2019-07-11,0.8683933736523798,0.8540218470705064,18.923624144074644,Take-profit hit
2019-07-16,2019-07-17,0.9056920002578484,0.9407927747114901,-43.98019275338444,Stop-loss hit
2019-07-31,2019-08-01,0.9405238828967641,1.0220637944809783,92.44003888905112,Stop-loss hit
2019-08-01,2019-08-05,1.0220637944809783,1.025860487864523,-3.6537508194518367,Stop-loss hit
2019-08-05,2019-08-07,1.025860487864523,0.9972429166422244,28.340040998919058,Take-profit hit
2019-08-08,2019-08-09,1.0237432648469418,1.011090136857008,12.118051501936373,Take-profit hit
2019-08-14,2019-08-16,0.9761060403464914,0.9623822617445738,-14.31344914813225,Stop-loss hit
2019-08-16,2019-08-20,0.9623822617445738,0.9816738648301623,20.879186260289583,Take-profit hit
2019-08-23,2019-08-27,1.001031991744066,1.040335023143046,-40.80962671673686,Stop-loss hit
2019-09-04,2019-09-06,0.9665370446172739,0.9912309912309911,24.36950038967899,Take-profit hit
2019-09-09,2019-09-13,0.9615277854882585,0.9300189448303576,-32.95686680285243,Stop-loss hit
2019-09-24,2019-10-01,0.9583355791516197,0.907300115874855,51.69677890376198,Stop-loss hit
2019-10-10,2019-10-11,0.9373393499742959,0.9249314442413162,14.119858991169599,Take-profit hit
2019-10-15,2019-10-16,0.8794012587174689,0.9111354593160718,40.34621701603885,Take-profit hit
2019-10-25,2019-10-28,0.939612188365651,0.9130190796857464,29.737353706835226,Take-profit hit
2019-10-31,2019-11-01,0.9330236159504453,0.9417760788875963,-10.037460000442733,Stop-loss hit
2019-11-05,2019-11-07,0.9460230514663927,1.0173160173160172,-77.69697966215645,Stop-loss hit
2019-11-20,2019-11-21,1.101388402753471,1.085634066448292,12.952456190749833,Take-profit hit
2019-11-26,2019-11-29,1.102721685689201,1.1287571319334158,-21.305546540089573,Stop-loss hit
2019-12-11,2019-12-13,1.2300005947778505,1.2713416435280913,-27.510952564452666,Stop-loss hit
2019-12-18,2019-12-20,1.2752547564351768,1.2550960978450785,12.536522142632357,Take-profit hit
2019-12-23,2019-12-27,1.2895628697799988,1.3084428402233375,-11.563137087613535,Stop-loss hit
2020-01-08,2020-01-09,1.234601999668563,1.23406396779244,-0.3487130209349818,Stop-loss hit
2020-01-16,2020-01-17,1.2105321878835211,1.1867325962553477,-16.307290449998952,Stop-loss hit
2020-01-24,2020-01-27,1.267551133222775,1.2436379730028768,14.872013251046203,Take-profit hit
2020-01-29,2020-02-03,1.2836948434727866,1.2675498188405796,9.90459444938827,Take-profit hit
2020-02-06,2020-02-07,1.2819648176249085,1.2624378109452736,11.811716443771154,Take-profit hit
2020-02-11,2020-02-13,1.2857142857142856,1.2771754555259125,5.1587301587301635,Take-profit hit
2020-02-18,2020-02-19,1.3188813503226873,1.337344825716919,-10.800749569564386,Stop-loss hit
2020-02-27,2020-02-28,1.217125728182795,1.1782422745617733,-24.64457718936992,Stop-loss hit
2020-03-11,2020-03-12,1.1317486860965122,1.0588086024233967,-53.610013853983105,Stop-loss hit
2020-03-20,2020-03-23,0.9891956782713085,1.0634764887916068,80.49317403462462,Take-profit hit
2020-04-09,2020-04-14,1.178125204422058,1.2297693386007391,-38.198779689610355,Stop-loss hit
2020-05-04,2020-05-07,1.5197404002163333,1.459244273314625,27.133489950735225,Take-profit hit
2020-05-11,2020-05-12,1.4069404730959187,1.3894109260579355,-8.880371648469922,Stop-loss hit
2020-05-19,2020-05-20,1.5441683919944789,1.585247122157952,-17.30004265368338,Stop-loss hit
2020-05-29,2020-06-01,1.63097106974658,1.653620887842794,-8.721466469856086,Stop-loss hit
2020-06-11,2020-06-16,1.4750369612191518,1.518980072359731,19.99822851976169,Take-profit hit
2020-06-22,2020-06-29,1.6084865629420084,1.583814380989744,9.626782011689418,Take-profit hit
2020-06-30,2020-07-06,1.671799384073911,1.6068787994961389,23.323926592797743,Take-profit hit
2020-07-07,2020-07-08,1.6572618199747986,1.7353428464539575,-29.142446554197143,Stop-loss hit
2020-07-17,2020-07-22,1.78027556200145,1.6165577342047932,61.40615454082702,Stop-loss hit
2020-07-22,2020-07-23,1.6165577342047932,1.5826318121400087,-12.767271379894135,Stop-loss hit
2020-08-04,2020-08-05,1.489345304612539,1.4509541843023686,-17.9633256293837,Stop-loss hit
2020-08-21,2020-08-24,1.2365390367932994,1.2568845671743838,13.098705049601575,Take-profit hit
2020-08-28,2020-09-01,1.2980821718403146,1.2613061747738765,22.30422803053475,Take-profit hit
2020-09-03,2020-09-08,1.287747820649575,1.28113611601608,3.9034589293089716,Take-profit hit
2020-09-16,2020-09-18,1.317069602428587,1.2843594872934727,18.617333069796523,Take-profit hit
2020-09-22,2020-09-24,1.3617195496417605,1.3649462929001834,-1.6316533776594184,Stop-loss hit
2020-10-01,2020-10-09,1.4274831774514365,1.3663128379731624,31.716490161973105,Take-profit hit
2020-10-14,2020-10-16,1.4239107990914721,1.362958668102377,29.97671571266308,Take-profit hit
2020-10-19,2020-10-21,1.3214593507612755,1.3536493305256465,19.04044018363484,Take-profit hit
2020-10-28,2020-11-02,1.3081457894057402,1.3542835765057988,27.910556613573476,Take-profit hit
2020-11-03,2020-11-04,1.3986620416253714,1.3522803487592219,23.356955670917024,Take-profit hit
2020-11-05,2020-11-06,1.4245710905146913,1.4438439849624058,-9.564624930556295,Stop-loss hit
2020-11-11,2020-11-18,1.3126629962329759,1.2736837778965107,-22.78471495611099,Stop-loss hit
2020-11-30,2020-12-03,1.3002479192491587,1.2716690916649345,18.00195433115977,Take-profit hit
2020-12-07,2020-12-08,1.302230407202783,1.2718103062594053,18.050040671106892,Take-profit hit
2020-12-09,2020-12-11,1.2550691918558468,1.2391413297694622,-10.122221428219413,Stop-loss hit
2020-12-17,2020-12-18,1.3065017857828642,1.3092182030338388,-1.5712823766908315,Stop-loss hit
2020-12-30,2021-01-04,1.315403422982885,1.3776110620770816,-36.77310238303045,Stop-loss hit
2021-01-04,2021-01-05,1.3776110620770816,1.3885554221688676,-5.829816976513691,Stop-loss hit
2021-01-13,2021-01-14,1.274365794592878,1.2258191092799686,-30.24440756592041,Stop-loss hit
2021-01-21,2021-01-27,1.1873718419932682,1.110362324585745,-53.310058509818774,Stop-loss hit
2021-01-27,2021-01-28,1.110362324585745,1.183007030009827,61.79924265840179,Take-profit hit
2021-02-01,2021-02-02,1.2562103229367925,1.181326928850195,43.628180716112524,Take-profit hit
2021-06-14,2021-06-15,1.1282382954259638,1.1094621009194237,-14.641821169215845,Stop-loss hit
2021-06-25,2021-06-28,1.0888010135524244,1.0801580906335135,-7.294524260912989,Stop-loss hit
2021-07-07,2021-07-08,1.0787428702675803,1.0610212667412868,-15.104096095212679,Stop-loss hit
2021-07-12,2021-07-15,1.0692978430472695,1.083197141879822,12.231913156133494,Take-profit hit
2021-07-16,2021-07-19,1.0577673692427791,1.0367720135161995,-18.424177230702313,Stop-loss hit
2021-07-27,2021-07-28,1.0864718044350752,1.1096406801411614,-19.84168244597916,Stop-loss hit
2021-08-09,2021-08-10,1.0871606624551817,1.0809072589289543,-5.267180385278081,Stop-loss hit
2021-08-11,2021-08-18,1.126461211477152,1.0506598552575566,59.64827340690639,Stop-loss hit
2021-08-31,2021-09-09,1.0825757258368596,1.0705210980130795,10.34524796557054,Take-profit hit
2021-09-13,2021-09-14,1.0891840607210626,1.0904054394359104,-1.034369726474817,Stop-loss hit
2021-09-17,2021-09-20,1.0912423443157941,1.0843860989974374,5.725200768450803,Take-profit hit
2021-09-23,2021-09-24,1.0544111758686656,1.0538327292253993,-0.5172782139614238,Stop-loss hit
2021-10-01,2021-10-04,1.031721315122125,1.0291716315812702,-2.414703814468494,Stop-loss hit
2021-10-12,2021-10-13,1.075721953599787,1.08211219977456,-5.650385800829039,Stop-loss hit
2021-10-26,2021-10-27,1.0947211402999917,1.1027454242928454,-6.669671371618243,Stop-loss hit
2021-11-04,2021-11-05,1.0598340982778223,1.0783784905190656,16.754310655756846,Take-profit hit
2021-11-09,2021-11-18,1.1003996209780416,1.1033508276140491,-2.4871461449086745,Take-profit hit
2021-11-22,2021-11-24,1.0735281940879358,1.12093893519306,40.052001524767334,Stop-loss hit
2021-11-24,2021-12-02,1.12093893519306,1.072099472224707,36.95527780400258,Stop-loss hit
2021-12-10,2021-12-14,1.056242664981493,1.0220843219565614,-30.28855285265544,Stop-loss hit
2022-01-04,2022-01-05,1.0533402832073668,1.0357691463682248,-15.673589116803077,Stop-loss hit
2022-01-14,2022-01-18,1.004667800898661,0.9677969716357433,-37.360847647417245,Stop-loss hit
2022-01-21,2022-01-24,0.9712066757549469,0.9570516298676907,-14.853051300287465,Stop-loss hit
2022-01-26,2022-01-31,0.958437912111286,0.963672832627591,5.438898946002773,Take-profit hit
2022-02-07,2022-02-08,0.9836422170016531,0.992099468980702,-8.808183530867193,Stop-loss hit
2022-02-11,2022-02-14,1.011874469889737,1.0100755667506296,1.7748124186281977,Stop-loss hit
2022-02-22,2022-02-23,0.9777870043595599,0.9912334352701325,14.321248101117476,Take-profit hit
2022-02-24,2022-03-04,0.965448834518102,1.0420739813873463,86.88961636798646,Stop-loss hit
2022-03-04,2022-03-07,1.0420739813873463,1.0393510393510395,2.5140712945589723,Stop-loss hit
2022-03-09,2022-03-10,1.0446775446775447,1.0717459336243866,-24.94043125159984,Stop-loss hit
2022-03-15,2022-03-17,1.0663983903420522,1.0938549693736417,-24.585973656105438,Stop-loss hit
2022-03-28,2022-03-29,1.077220232586214,1.10361270508365,22.64812290923287,Take-profit hit
2022-04-01,2022-04-04,1.1419966627324893,1.1392198465807084,2.123745624003777,Stop-loss hit
2022-04-08,2022-04-19,1.1596842744383729,1.1354961832061068,18.310901565198414,Take-profit hit
2022-04-21,2022-04-22,1.1130053580126644,1.0971215572582316,-12.56657521303282,Stop-loss hit
2022-05-09,2022-05-11,1.027501033010422,1.0194422532597096,-7.5525631288628094,Stop-loss hit
2022-05-16,2022-05-19,1.0041220879069983,1.0318692356862387,27.91620144061227,Take-profit hit
2022-06-06,2022-06-08,1.050102017683065,1.0465644004719978,3.2050450273087367,Stop-loss hit
2022-06-10,2022-06-14,1.0685520776130333,0.987348996480548,68.43000793254126,Stop-loss hit
2022-06-14,2022-06-15,0.987348996480548,0.9860130175875917,-1.4119527325783423,Stop-loss hit
2022-06-27,2022-06-29,1.0131971051511284,0.9902471996910005,21.902290327895926,Take-profit hit
2022-06-30,2022-07-01,0.9729836518990468,1.0133091349062313,41.73129944085153,Stop-loss hit
2022-07-01,2022-07-07,1.0133091349062313,0.9992706053975201,13.229672532858196,Take-profit hit
2022-07-12,2022-07-15,0.965097831835008,0.9768789228045707,12.468680803152713,Take-profit hit
2022-07-19,2022-07-21,0.9983449895894505,1.0063728093467872,-8.097028796934609,Stop-loss hit
2022-07-21,2022-07-22,1.0063728093467872,1.0127196291904712,-6.174838660271076,Stop-loss hit
2022-07-27,2022-07-28,1.0181054841249015,1.0018014411529221,16.496173876076146,Take-profit hit
2022-08-03,2022-08-04,0.9736014771196168,1.0231219609010618,52.5421257508077,Stop-loss hit
2022-08-04,2022-08-08,1.0231219609010618,1.0056190660724666,17.127251140916634,Take-profit hit
2022-08-10,2022-08-11,1.0244068455853752,0.8737864077669903,141.59579263102242,Stop-loss hit
2022-08-11,2022-08-12,0.8737864077669903,0.8739358376220481,0.20053894842397213,Stop-loss hit
2022-08-26,2022-08-30,0.8415631305086546,0.8234143159954345,-25.03378479236536,Stop-loss hit
2022-09-15,2022-09-19,0.8126894533291523,0.8237341934162699,17.071411585901597,Take-profit hit
2022-09-22,2022-09-23,0.8041405333741267,0.7869043828929215,-25.615085915198954,Stop-loss hit
2022-09-29,2022-10-03,0.8336436665425333,0.8138297872340425,31.36682754433035,Take-profit hit
2022-10-06,2022-10-07,0.8370898162958654,0.8178512726004882,26.718164349784978,Take-profit hit
2022-10-12,2022-10-13,0.8503920433615745,0.8527213948804918,-3.198330739633369,Stop-loss hit
2022-10-24,2022-10-27,0.8205769030511298,0.8355038047086462,22.601071916308044,Take-profit hit
2022-11-02,2022-11-03,0.8176985616010006,0.7855746475974895,-48.670281152394566,Stop-loss hit
2022-11-22,2022-11-23,0.7410044621665243,0.7459218292512897,-9.14725157291302,Stop-loss hit
2022-12-01,2022-12-05,0.7665903890160184,0.7471212666426772,32.41256404544454,Take-profit hit
2022-12-08,2022-12-09,0.7226876166500281,0.7093107721232321,-26.0171883595303,Stop-loss hit
2022-12-19,2022-12-20,0.6818775581294086,0.695756671639317,31.365837586386192,Take-profit hit
2022-12-22,2022-12-29,0.7069763491996094,0.7011224660747193,11.87371154938741,Take-profit hit
2022-12-30,2023-01-04,0.6790433182806489,0.7515279241306637,155.94393821737967,Stop-loss hit
2023-01-10,2023-01-11,0.7639124533423821,0.78211812975468,-30.961946305972877,Stop-loss hit
2023-01-20,2023-01-23,0.7947656674610143,0.8029352788088229,-12.674162191000494,Stop-loss hit
2023-01-30,2023-01-31,0.7737312926612117,0.7632300231920726,-17.636479639707165,Stop-loss hit
2023-02-03,2023-02-10,0.7670950696341409,0.7472047995636761,-33.30399142030174,Stop-loss hit
2023-02-15,2023-02-16,0.7433464475815783,0.7546382189239332,20.39266666563295,Take-profit hit
2023-02-21,2023-02-23,0.7213896145561208,0.7164333364652823,-9.29127063188519,Stop-loss hit
2023-03-03,2023-03-06,0.7519540446369715,0.7669630545385383,-26.285470291235548,Stop-loss hit
2023-03-09,2023-03-14,0.7614441009274958,0.788963735351112,-51.298499954325834,Stop-loss hit
2023-03-20,2023-03-22,0.7948843199076335,0.7696007696007696,40.637620548671904,Take-profit hit
2023-03-28,2023-03-31,0.7922066775384088,0.7496364014128402,70.05225787594996,Stop-loss hit
2023-03-31,2023-04-03,0.7496364014128402,0.7736951983298539,42.60810541737776,Take-profit hit
2023-04-05,2023-04-06,0.7600578173933992,0.7773454735068789,29.955637711043025,Take-profit hit
2023-04-12,2023-04-14,0.7531248767793068,0.7377469342691534,-27.112167977851517,Stop-loss hit
2023-04-28,2023-05-02,0.7121448267593814,0.7189336277950862,-13.56484788022389,Stop-loss hit
2023-05-12,2023-05-18,0.6839140413102441,0.6672631982615365,-34.86184264650438,Stop-loss hit
2023-05-25,2023-05-26,0.657152924594785,0.6392027148932514,-42.61854106620461,Stop-loss hit
2023-06-08,2023-06-09,0.641834756424535,0.6369295461104011,-11.914118000806537,Stop-loss hit
2023-06-22,2023-06-28,0.6470191226096738,0.6250551389501543,53.51636777242394,Stop-loss hit
2023-07-03,2023-07-06,0.6490268970041548,0.619351994710161,69.8926464498223,Stop-loss hit
2023-07-11,2023-07-12,0.6455942844771596,0.6600797077382929,-36.248881619697954,Stop-loss hit
2023-07-18,2023-07-19,0.6600079904115062,0.671047391477499,-25.423362392932166,Stop-loss hit
2023-07-21,2023-07-24,0.6668022782750204,0.6580029610133246,19.577853875244337,Take-profit hit
2023-07-27,2023-07-31,0.6458039345895243,0.6847320525783619,95.7832191169764,Stop-loss hit
2023-07-31,2023-08-02,0.6847320525783619,0.6597999071298916,50.94819047472831,Take-profit hit
2023-08-10,2023-08-11,0.6823093547391171,0.6959706959706959,-29.326648863513235,Stop-loss hit
2023-08-21,2023-08-22,0.6602800927914769,0.6562005389913163,-9.397219486032828,Stop-loss hit
2023-08-24,2023-08-29,0.6584191298571902,0.6705810892893298,28.761197044123456,Take-profit hit
2023-08-31,2023-09-06,0.6812302385743029,0.6670122688785208,29.12129975100646,Take-profit hit
2023-09-11,2023-09-12,0.6811575339494121,0.6891762867806613,-17.27745547486714,Stop-loss hit
2023-09-21,2023-09-22,0.6622459893048128,0.6469713071200851,-35.051896587411164,Stop-loss hit
2023-10-05,2023-10-06,0.656927336961711,0.6462711549190999,25.355132842076564,Take-profit hit
2023-10-11,2023-10-12,0.6609391335969816,0.6368140943292347,54.716581303958606,Stop-loss hit
2023-10-12,2023-10-13,0.6368140943292347,0.6538716082064858,43.73904774560037,Take-profit hit
2023-10-16,2023-10-20,0.6599929128277817,0.6601508916323732,-0.3747578937886402,Take-profit hit
2023-10-27,2023-10-30,0.6516182141155062,0.6423476841110252,-22.015803601742952,Stop-loss hit
2023-11-06,2023-11-08,0.6632475660639777,0.6072316986496091,124.59337408896738,Stop-loss hit
2023-11-08,2023-11-09,0.6072316986496091,0.604572995444695,-7.242136064374558,Stop-loss hit
2023-11-21,2023-11-24,0.6139574109213578,0.6073824122464097,17.8739358169303,Take-profit hit
2023-11-28,2023-11-29,0.6210484193677471,0.6245998719590269,-9.208520432564393,Stop-loss hit
2023-12-01,2023-12-04,0.6347771401619369,0.6480460614969986,-31.696613597369883,Stop-loss hit
2023-12-08,2023-12-18,0.6480636328074064,0.6483234465059532,-0.6391130147756456,Take-profit hit
2023-12-19,2023-12-21,0.6735212088415269,0.6747887439494626,-2.835491022657582,Stop-loss hit
2024-01-09,2024-01-12,0.6598675034867504,0.6675024858415114,17.6774586466426,Take-profit hit
