entry_index,exit_index,entry_price,exit_price,pnl,reason
2024-06-26,2024-07-01,0.006571274392048322,0.006381774201849343,4452.916977325529,Take-profit hit
2024-07-05,2024-07-10,0.006656479601448517,0.006706540353126766,-1121.3836477987375,Stop-loss hit
2024-07-10,2024-07-15,0.006706540353126766,0.006618032590610899,2010.4362960325807,Take-profit hit
2024-07-16,2024-07-17,0.006824957065551991,0.006947325605043725,-2616.014581443859,Stop-loss hit
2024-07-19,2024-07-23,0.006920876866760613,0.00684891704093577,1508.9780809987,Take-profit hit
2024-07-31,2024-08-01,0.007053361993575966,0.006925536177136737,2568.27553241341,Take-profit hit
2024-08-02,2024-08-05,0.006720606577824459,0.006702051284179424,-406.17224316857437,Stop-loss hit
2024-08-08,2024-08-09,0.006399347291300102,0.00632788923517763,-1746.461680837905,Stop-loss hit
2024-08-19,2024-08-23,0.006813997052327183,0.0057872767537081584,22174.944578750383,Stop-loss hit
2024-08-23,2024-08-27,0.0057872767537081584,0.005664757286937783,-3678.0697695017434,Stop-loss hit
2024-09-09,2024-09-12,0.0053751855576306086,0.00547622863352265,3570.278255894891,Take-profit hit
2024-09-13,2024-09-16,0.005486803791586643,0.005623112074974828,-4527.128740682382,Stop-loss hit
2024-10-01,2024-10-10,0.006120962230283367,0.005902666849223373,5752.818698483214,Take-profit hit
2024-10-16,2024-10-17,0.006141463104468457,0.006395376907564148,-6779.666222084381,Stop-loss hit
2024-10-29,2024-10-31,0.006177890073925628,0.0060195115200996335,-4107.3052723878845,Stop-loss hit
2024-11-08,2024-11-11,0.005858691198927334,0.005548109709764749,-8826.058701167061,Stop-loss hit
2024-11-22,2024-11-26,0.0056472744878461635,0.0055648197036401136,2515.5915921986743,Take-profit hit
2024-12-02,2024-12-04,0.005362611042051967,0.005344444947687849,-634.2923497609041,Stop-loss hit
2024-12-04,2024-12-06,0.005344444947687849,0.0052662575754697264,-2719.142009001246,Stop-loss hit
2024-12-11,2024-12-13,0.0054867614859519034,0.005415939631534819,2292.1809866577078,Take-profit hit
2024-12-17,2024-12-23,0.005245475399551791,0.005125162673199113,-4317.279543057399,Stop-loss hit
2025-01-02,2025-01-07,0.00527264584454539,0.005334853621886115,-2230.4762428794666,Stop-loss hit
2025-01-07,2025-01-08,0.005334853621886115,0.005380586303552239,-1614.6389130553266,Stop-loss hit
2025-01-17,2025-01-22,0.005680177144507558,0.005863527840871982,-5799.32822133339,Stop-loss hit
