entry_index,exit_index,entry_price,exit_price,pnl,reason
2024-06-18,2024-06-20,0.017993765939359592,0.018205241210970606,-661.7404749960989,Stop-loss hit
2024-07-02,2024-07-03,0.017816511398274157,0.018491083443348773,2149.230947887945,Stop-loss hit
2024-07-03,2024-07-05,0.018491083443348773,0.01867582107047914,-547.8449344433512,Stop-loss hit
2024-07-10,2024-07-11,0.019170582330164245,0.019500683144950938,-915.0577103914994,Stop-loss hit
2024-07-24,2024-07-25,0.019907075290702524,0.019379402246335428,1312.7617992628982,Stop-loss hit
2024-07-25,2024-07-26,0.019379402246335428,0.019537175951923964,424.07672589738894,Take-profit hit
2024-07-29,2024-07-30,0.01978104945262363,0.01970944028674311,185.03599893816084,Take-profit hit
2024-07-31,2024-08-01,0.0201221057105261,0.020224691539725757,-253.2537626347742,Stop-loss hit
2024-08-05,2024-08-08,0.019458773047379144,0.01971724197609207,687.4615819248385,Take-profit hit
2024-08-14,2024-08-19,0.02006471698575736,0.020465955976626312,-1019.4765543846006,Stop-loss hit
2024-08-19,2024-08-20,0.020465955976626312,0.020489438987224936,-56.284625289696834,Stop-loss hit
2024-08-29,2024-08-30,0.021043904606254858,0.02135737636780727,-702.5953322359676,Stop-loss hit
2024-09-06,2024-09-12,0.020129656786146435,0.02070882177045182,1465.1188625806317,Take-profit hit
2024-09-18,2024-09-19,0.020855807263574253,0.02058531266553507,628.6318047872586,Take-profit hit
2024-09-24,2024-09-25,0.021081038356875897,0.020788557448009785,658.0981072417375,Take-profit hit
2024-09-27,2024-09-30,0.020370070099889517,0.020216861431923278,-366.7263458170496,Stop-loss hit
2024-10-03,2024-10-09,0.019996685424152713,0.02017613845587333,440.6844786505505,Take-profit hit
2024-10-11,2024-10-14,0.02041423348732488,0.020667444433117747,-605.9096912574267,Stop-loss hit
2024-10-24,2024-10-25,0.017943038437358363,0.017725543963797736,-677.1505818195083,Stop-loss hit
2024-11-11,2024-11-12,0.016243398971327767,0.01600187849812535,-908.0057730449386,Stop-loss hit
2024-11-27,2024-12-02,0.01590577950461389,0.015489039808386139,-1649.182739933574,Stop-loss hit
2024-12-10,2024-12-11,0.015436533128403887,0.015569743693536222,563.9829546756092,Take-profit hit
2024-12-13,2024-12-16,0.01522808130707698,0.015071416720713111,-676.6828910383665,Stop-loss hit
2024-12-30,2025-01-02,0.014241089245694286,0.01444050114598191,1002.597098751834,Take-profit hit
2025-01-08,2025-01-10,0.014635044449955288,0.014461512159043182,819.0799896513381,Take-profit hit
2025-01-13,2025-01-14,0.01468931222018569,0.014958606055172002,-1254.7005178700963,Stop-loss hit
