entry_index,exit_index,entry_price,exit_price,pnl,reason
2024-07-01,2024-07-05,0.0009778524986704636,0.0010675486153266488,96098.79963065551,Stop-loss hit
2024-07-09,2024-07-10,0.0010703512698258246,0.001105102875798247,-30424.721523535816,Stop-loss hit
2024-07-16,2024-07-17,0.0011624704319367486,0.001090095586739882,53332.75868348523,Take-profit hit
2024-07-30,2024-07-31,0.0010454175862469508,0.0010379802702017932,-6908.289241622553,Stop-loss hit
2024-08-19,2024-08-20,0.0009545986491829994,0.0009787188331761814,-26572.90663678862,Stop-loss hit
2024-08-27,2024-08-28,0.0008913079647279728,0.0008706139825397967,-25838.34074074062,Stop-loss hit
2024-09-06,2024-09-09,0.0008053465394138999,0.0008300212293891363,38198.55944159823,Take-profit hit
2024-09-10,2024-09-12,0.0007908405562112777,0.0008794799732638088,144092.522916088,Stop-loss hit
2024-09-12,2024-09-13,0.0008794799732638088,0.0009990087355182455,-155996.32592592595,Stop-loss hit
2024-09-27,2024-10-01,0.0009313971334084988,0.0009087563556617023,-26207.60871346869,Stop-loss hit
2024-10-04,2024-10-07,0.0009051582706951239,0.0008856289668797474,-23752.81250000013,Stop-loss hit
2024-10-15,2024-10-18,0.0008752159867778529,0.0009597105424754647,112682.84551198191,Stop-loss hit
2024-10-18,2024-10-21,0.0009597105424754647,0.0009781965145313667,-20068.598523216227,Stop-loss hit
2024-10-30,2024-11-08,0.00088973078468515,0.0008119483034749898,-94645.42143600411,Stop-loss hit
2024-11-08,2024-11-11,0.0008119483034749898,0.0008782279650694372,98065.44061947639,Take-profit hit
2024-11-13,2024-11-14,0.0009680052870971504,0.0010373282168873914,-73750.55241044496,Stop-loss hit
2024-11-26,2024-12-02,0.0008774562126558814,0.0008527120031531396,-32211.896328779367,Stop-loss hit
2024-12-04,2024-12-05,0.0008492232438063318,0.0008398028553297081,-12974.162962963048,Stop-loss hit
2024-12-13,2024-12-16,0.0008308972935409067,0.000806925989049939,-34777.76859504142,Stop-loss hit
2024-12-18,2024-12-19,0.0007854426143244612,0.0007787651560421767,-10862.894028003317,Stop-loss hit
2024-12-30,2025-01-06,0.0008672827188161974,0.0008195570597631632,64173.74109170631,Take-profit hit
2025-01-08,2025-01-13,0.0007740228900361461,0.0007549352483398936,-31872.60816288071,Stop-loss hit
2025-01-24,2025-01-30,0.0007542621223276023,0.0008514901076884548,172393.16865456392,Stop-loss hit
