entry_index,exit_index,entry_price,exit_price,pnl,reason
2024-06-20,2024-06-28,17.0,16.61,22.941176470588267,Take-profit hit
2024-07-03,2024-07-05,17.34,17.51,-9.80392156862755,Stop-loss hit
2024-07-25,2024-07-26,17.8,17.81,0.561797752808877,Stop-loss hit
2024-08-02,2024-08-05,17.81,17.12,-38.7422796181919,Stop-loss hit
2024-08-12,2024-08-13,18.92,19.13,-11.099365750528397,Stop-loss hit
2024-08-23,2024-08-28,20.46,19.95,24.926686217008875,Take-profit hit
2024-09-03,2024-09-04,19.56,19.28,-14.314928425357751,Stop-loss hit
2024-09-12,2024-09-13,20.67,20.82,-7.25689404934681,Stop-loss hit
2024-09-26,2024-09-27,21.06,20.27,37.51187084520414,Take-profit hit
2024-09-30,2024-10-01,19.79,20.29,25.265285497726126,Take-profit hit
2024-10-03,2024-10-04,19.81,20.09,14.134275618374616,Take-profit hit
2024-10-07,2024-10-10,19.84,20.04,10.080645161290287,Take-profit hit
2024-10-15,2024-10-17,20.14,20.32,-8.937437934458774,Stop-loss hit
2024-10-17,2024-10-18,20.32,20.94,-30.511811023622098,Stop-loss hit
2024-10-25,2024-10-29,19.71,20.23,26.38254693049211,Take-profit hit
2024-10-31,2024-11-01,19.37,19.11,-13.422818791946389,Stop-loss hit
2024-11-21,2024-11-26,18.14,17.49,35.83241455347311,Take-profit hit
2024-12-05,2024-12-06,16.9,16.75,-8.87573964497033,Stop-loss hit
2024-12-13,2024-12-16,16.76,16.31,-26.84964200477344,Stop-loss hit
2025-01-02,2025-01-06,15.91,15.52,24.512884978001292,Take-profit hit
2025-01-08,2025-01-10,15.81,15.69,7.590132827324541,Take-profit hit
2025-01-13,2025-01-16,15.44,15.74,19.43005181347155,Take-profit hit
2025-01-17,2025-01-22,15.99,15.77,13.758599124452822,Take-profit hit
2025-01-24,2025-01-28,16.13,15.95,11.159330440173573,Take-profit hit
