entry_index,exit_index,entry_price,exit_price,pnl,reason
2018-11-19,2018-11-20,0.0173058884835852,0.017053014553014553,-846.5377905476978,Stop-loss hit
2018-11-30,2018-12-04,0.016435592343507503,0.015612506406970785,-3075.38771400397,Stop-loss hit
2018-12-17,2018-12-19,0.014478463933575506,0.015114464099895942,3026.104495060449,Take-profit hit
2018-12-20,2018-12-21,0.014020997375328085,0.013865192206424433,-790.0490045121894,Stop-loss hit
2019-01-04,2019-01-09,0.015231999999999999,0.015523349436392915,-1247.7049643386836,Stop-loss hit
2019-01-23,2019-01-29,0.015069817400644468,0.015249734325185973,800.7482184850824,Take-profit hit
2019-01-31,2019-02-01,0.015683377308707124,0.015338305807139052,1389.5845296341442,Take-profit hit
2019-02-07,2019-02-11,0.01452355460385439,0.015137912385073012,2882.939700441648,Take-profit hit
2019-02-13,2019-02-25,0.015896174863387978,0.016366542354821524,-1909.2606355189553,Stop-loss hit
2019-03-06,2019-03-07,0.015460992907801419,0.014937261320240043,-2190.9577670877243,Stop-loss hit
2019-03-21,2019-03-22,0.01569066666666667,0.015133547008547008,2259.281065475705,Take-profit hit
2019-03-26,2019-04-01,0.014644575093532869,0.01570815450643777,4940.700090574891,Stop-loss hit
2019-04-01,2019-04-05,0.01570815450643777,0.015886792452830187,-720.4791125444125,Stop-loss hit
2019-04-15,2019-04-18,0.015116911364872214,0.014527687296416939,-2582.6302986387846,Stop-loss hit
2019-04-25,2019-05-02,0.014852620087336245,0.014413563090605892,-1954.4314903575078,Stop-loss hit
2019-05-02,2019-05-03,0.014413563090605892,0.0149522203485104,2563.9797675339732,Take-profit hit
2019-05-07,2019-05-08,0.014003340757238306,0.013952702702702704,-255.35850503341044,Stop-loss hit
2019-05-20,2019-05-21,0.013568605307735742,0.013851768669286918,1546.7210583801752,Take-profit hit
2019-05-23,2019-05-24,0.013005064715813168,0.012962962962962964,-249.62921672934507,Stop-loss hit
2019-06-12,2019-06-13,0.011958121109224675,0.012297679683078665,2374.5909362836073,Take-profit hit
2019-06-17,2019-06-18,0.012524439332949971,0.01280841387151791,-1831.1717222310758,Stop-loss hit
2019-06-26,2019-06-28,0.013099382369455362,0.01318413597733711,-489.4826993532337,Stop-loss hit
2019-07-02,2019-07-03,0.013287671232876714,0.012880681818181819,2315.6020831119117,Take-profit hit
2019-07-08,2019-07-09,0.012564679415073115,0.01235064209938582,-1365.6848782028173,Stop-loss hit
2019-07-22,2019-07-24,0.012836404243439419,0.013076068850638535,-1462.63263657763,Stop-loss hit
2019-07-24,2019-07-31,0.013076068850638535,0.012807017543859649,1543.8444651800212,Take-profit hit
2019-08-01,2019-08-02,0.012220950200343446,0.011897642323174239,-2154.83000510067,Stop-loss hit
2019-08-09,2019-08-14,0.011083715596330274,0.010205949656750571,-7161.482343451292,Stop-loss hit
2019-08-27,2019-08-28,0.0097045191193511,0.00995329830706363,2621.6974827355807,Take-profit hit
2019-09-05,2019-09-09,0.011242873432155074,0.011425339366515836,-1455.056387806576,Stop-loss hit
2019-09-24,2019-09-25,0.011923522595596755,0.012485448195576251,3934.16008635858,Take-profit hit
2019-09-27,2019-10-01,0.01205414949970571,0.01156268221574344,-3414.225578308114,Stop-loss hit
2019-10-17,2019-10-18,0.011820303383897317,0.012481159420289855,-4760.229552831938,Stop-loss hit
2019-10-28,2019-10-30,0.012504347826086957,0.012146957520091848,2308.2334386281887,Take-profit hit
2019-10-31,2019-11-05,0.011839677047289505,0.012972222222222224,8386.856913326323,Stop-loss hit
2019-11-14,2019-11-15,0.011973684210526315,0.011946499715424018,-190.5881982327327,Stop-loss hit
2019-11-26,2019-11-29,0.011593123209169054,0.011565513329551901,-207.54892634847477,Stop-loss hit
2019-12-10,2019-12-12,0.011732954545454545,0.011960674157303371,-1672.9886438919175,Stop-loss hit
2019-12-16,2019-12-20,0.011907187323146575,0.011843575418994412,454.502739666613,Take-profit hit
2019-12-23,2019-12-27,0.012083099382369455,0.011971046770601337,773.9407277400794,Take-profit hit
2019-12-31,2020-01-03,0.01209341586944288,0.012034656232532142,404.4865089241357,Take-profit hit
2020-01-06,2020-01-07,0.011665741254858412,0.01196638655462185,2189.5468738283466,Take-profit hit
2020-01-08,2020-01-09,0.011599773883550027,0.011175805539853024,-3150.8982820924957,Stop-loss hit
2020-01-16,2020-01-17,0.010045095828635851,0.009983050847457629,-613.5050467261387,Stop-loss hit
2020-02-05,2020-02-06,0.009282774838330394,0.009250435793143521,379.7065746953409,Stop-loss hit
2020-02-18,2020-02-19,0.009412811387900356,0.009763313609467455,-3965.3469887066876,Stop-loss hit
2020-02-25,2020-02-26,0.008638805970149254,0.008467983243566726,-2283.49386214311,Stop-loss hit
2020-03-25,2020-03-27,0.004802371541501977,0.004225721784776903,25102.316155509256,Take-profit hit
2020-04-07,2020-04-08,0.004902777777777778,0.005108619481429572,-8486.144660498052,Stop-loss hit
2020-04-24,2020-04-27,0.004854039375424305,0.005064935064935065,8890.019071837247,Take-profit hit
2020-04-28,2020-04-29,0.005416666666666667,0.005935792349726776,-17693.277718498397,Stop-loss hit
2020-05-12,2020-05-13,0.005111265646731571,0.0048605299860529985,-9570.82697024388,Stop-loss hit
2020-05-20,2020-05-26,0.005639455782312924,0.005915208613728129,-8764.901977617752,Stop-loss hit
2020-06-01,2020-06-03,0.006316137566137567,0.007027903958468527,-18183.821715413484,Stop-loss hit
2020-06-23,2020-06-24,0.007799104286628279,0.0072175597159457715,9475.14773267939,Take-profit hit
2020-06-26,2020-06-29,0.006984732824427482,0.006863979848866499,-2500.3234893049466,Stop-loss hit
2020-07-01,2020-07-07,0.0068440826549780835,0.007016780609073958,3714.5638593427793,Take-profit hit
2020-07-09,2020-07-10,0.00648068669527897,0.006801204819277108,7767.203192842402,Take-profit hit
