entry_index,exit_index,entry_price,exit_price,pnl,reason
2018-11-20,2018-11-21,0.02406964656964657,0.02411673553719008,81.78619940416905,Stop-loss hit
2018-11-30,2018-12-03,0.02295395757889291,0.023746809596733028,1525.0341482226197,Take-profit hit
2018-12-12,2018-12-13,0.02422279792746114,0.024556765163297044,-568.8924475964403,Stop-loss hit
2018-12-27,2018-12-28,0.025475161987041035,0.026005434782608697,-811.7873499900552,Stop-loss hit
2019-01-04,2019-01-18,0.02637866666666667,0.025611702127659574,1105.1626061259435,Take-profit hit
2019-01-22,2019-01-23,0.025078336034575904,0.02484962406015038,-365.81770957377034,Stop-loss hit
2019-01-28,2019-01-30,0.026070270270270268,0.026883597883597884,-1222.5440773396958,Stop-loss hit
2019-02-08,2019-02-12,0.02728448275862069,0.028099671412924427,-1077.331795981423,Stop-loss hit
2019-02-28,2019-03-01,0.02815761448349308,0.02798404255319149,-219.15432080399185,Stop-loss hit
2019-03-06,2019-03-11,0.029023458810692855,0.028509589041095892,607.3725196449781,Take-profit hit
2019-03-14,2019-03-19,0.027885744794447408,0.027509138381201045,-495.1698750379796,Stop-loss hit
2019-03-19,2019-03-20,0.027509138381201045,0.02800314465408805,650.4113026949146,Take-profit hit
2019-03-21,2019-03-22,0.028629333333333333,0.02792735042735043,855.0837218289752,Take-profit hit
2019-03-26,2019-03-28,0.02856761090326029,0.028893048128342248,-398.5540283576344,Stop-loss hit
2019-04-05,2019-04-08,0.03035579514824798,0.031010320478001088,-704.9415448596977,Stop-loss hit
2019-04-10,2019-04-15,0.031039738704409365,0.030462207721587822,600.0835855314109,Take-profit hit
2019-04-17,2019-04-18,0.03016967706622879,0.029804560260586317,-404.4283379079495,Stop-loss hit
2019-05-01,2019-05-08,0.028835274542429287,0.02914414414414414,365.90995183391453,Take-profit hit
2019-05-09,2019-05-16,0.02878076062639821,0.02867144432194046,-133.89062688576547,Take-profit hit
2019-05-20,2019-05-23,0.029548277809147372,0.028851997749015194,800.1814471064016,Take-profit hit
2019-05-24,2019-05-28,0.029517396184062853,0.030152801358234296,-723.1418699128219,Stop-loss hit
2019-06-07,2019-06-11,0.030522088353413655,0.031331058020477816,-875.8409180846825,Stop-loss hit
2019-06-20,2019-06-25,0.032451759364358686,0.03200224340998318,431.9306826218768,Take-profit hit
2019-06-26,2019-06-27,0.03251544076361594,0.03282891022021457,-294.829259617542,Stop-loss hit
2019-07-05,2019-07-09,0.031946952595936794,0.031747627024008934,-197.39493850282838,Stop-loss hit
2019-07-09,2019-07-10,0.031747627024008934,0.03155409115870401,-195.23302323285276,Stop-loss hit
2019-07-22,2019-07-23,0.03262423227247348,0.03259899609592861,23.737100018220037,Stop-loss hit
2019-07-24,2019-07-25,0.031293725707940034,0.031127151582454195,-170.095568335161,Stop-loss hit
2019-07-31,2019-08-01,0.031103565365025468,0.030360618202633086,-759.2659687394734,Stop-loss hit
2019-08-09,2019-08-13,0.028727064220183486,0.028926940639269406,243.31377165827905,Take-profit hit
2019-08-14,2019-08-16,0.028197940503432495,0.027680090754395915,-656.8706757893528,Stop-loss hit
2019-08-20,2019-08-21,0.0277389811104751,0.027342135476463837,-514.2755090378357,Stop-loss hit
