Date,pnl
2010-11-23,0.587
2010-12-10,0.9770000000000001
2011-06-20,0.6735
2011-06-28,0.2735000000000001
2011-08-18,-0.10649999999999982
2011-10-26,-0.8564999999999998
2011-11-09,-1.0565
2012-06-12,-0.47650000000000015
2012-06-14,-0.3853
2012-08-28,-0.5352999999999999
2012-12-17,-0.1752999999999998
2012-12-19,-0.1952999999999998
2013-05-02,0.23480000000000012
2013-05-07,0.16800000000000015
2013-10-18,0.22799999999999998
2013-12-31,0.258
2014-02-11,1.078
2014-04-11,0.5880000000000003
2014-06-19,1.4680000000000002
2014-06-30,1.268
2015-01-05,2.158
2015-03-27,2.158
2015-04-20,2.138
2015-08-07,1.7579999999999998
2015-08-20,1.7979999999999998
2015-09-22,1.7979999999999998
2015-10-14,1.988
2015-10-20,1.928
2015-11-23,2.0387999999999997
2016-04-20,2.5887
2016-05-02,2.4187
2016-05-19,2.2987
2016-05-23,2.4357
2016-07-19,1.0556
2016-10-17,0.26560000000000006
2016-12-27,-0.3343999999999998
2017-01-11,-0.2944
2017-02-15,-0.9044000000000001
2017-04-03,-1.0744
2017-04-18,-1.1644
2017-06-26,-1.0944000000000003
2017-07-19,-1.0444000000000004
2017-08-16,-1.0394000000000003
2017-10-06,-1.1094000000000002
2017-10-13,-1.1394000000000002
2017-11-16,-0.9594000000000003
2017-12-13,-1.0004000000000004
2018-03-26,-0.9504000000000004
2018-04-16,-0.9104000000000005
2018-04-26,-0.9504000000000004
2018-05-14,-0.9215000000000002
2018-06-12,-1.0515
2018-06-19,-1.1015000000000001
2018-07-02,-1.1555000000000002
2018-10-04,-1.8023000000000002
2018-10-09,-1.8254000000000001
2018-10-11,-1.842
2018-10-19,-1.8718
2018-11-05,-1.8588
2018-11-13,-1.9245999999999999
2018-12-27,-1.8546
2019-01-14,-1.7945
2019-02-05,-1.7966
2019-02-13,-1.8066
2019-04-30,-1.7466
2019-06-11,-1.7666
2019-06-17,-1.7866
2019-06-21,-1.8366
2019-07-19,-1.7166000000000001
2019-08-01,-1.7266
2019-08-27,-1.7066
2019-09-20,-1.7666
2019-09-27,-1.8066
2019-10-24,-1.7366000000000001
2019-11-18,-1.7866000000000002
2019-12-24,-1.7766000000000002
2020-01-09,-1.7866000000000002
2020-02-04,-1.7466000000000002
2020-02-06,-1.7566000000000002
2020-04-09,-1.5966
2020-04-30,-1.5924
2020-05-11,-1.5990000000000002
2020-05-14,-1.6014000000000002
2020-06-09,-1.3860000000000001
2020-06-23,-1.4061
2020-07-20,-1.2422
2020-08-13,-0.8882
2020-08-31,-0.9082
2020-09-03,-0.9381999999999998
2020-10-09,-0.8781999999999998
2020-10-20,-0.9481999999999998
2020-11-09,-1.0381999999999998
2020-11-13,-1.0781999999999998
2020-12-16,-1.0722999999999998
2021-01-11,-0.9922999999999997
2021-02-02,-1.1122999999999998
2021-04-06,-1.2922999999999998
2021-04-12,-1.3222999999999998
2021-04-20,-1.3322999999999998
2021-05-13,-1.3722999999999999
2021-05-20,-1.4022999999999999
2021-05-25,-1.4022999999999999
2021-05-27,-1.4022999999999999
2021-06-15,-1.3922999999999999
2021-07-29,-1.6122999999999998
2021-08-06,-1.6522999999999999
2021-08-25,-1.6464999999999999
2021-10-11,-1.791
2021-11-15,-1.5774
2021-11-22,-1.6471
2021-12-21,-1.5281
2022-02-10,-1.6098
2022-03-08,-1.391
2022-04-11,-1.4373
2022-04-20,-1.5084
2022-05-18,-1.3374000000000001
2022-07-20,-1.4762000000000002
2022-08-18,-1.4147000000000003
2022-09-30,-1.3309000000000002
2022-10-12,-1.3678000000000003
2022-10-18,-1.4010000000000002
2022-11-14,-1.2655000000000003
2022-11-17,-1.3085000000000004
2022-12-22,-1.3396000000000003
2023-04-03,-1.0860000000000003
2023-04-18,-1.0895000000000001
2023-05-04,-1.0474
2023-05-10,-1.1025
2023-07-19,-1.0687
2023-07-21,-1.1034000000000002
2023-07-31,-1.1513
2023-08-22,-1.1997
2023-08-29,-1.2669000000000001
2023-09-19,-1.2295000000000003
2023-09-21,-1.2421000000000002
2023-10-11,-1.1488
2023-10-23,-1.1641
2023-11-14,-1.1603999999999999
2023-12-19,-1.1280999999999999
2024-01-03,-1.1319
2024-02-14,-1.0912
2024-03-05,-1.0722999999999998
2024-04-09,-0.7897999999999998
2024-04-15,-0.8204999999999999
2024-04-26,-0.8496999999999999
2024-05-02,-0.9088999999999999
2024-05-08,-0.9082
2024-07-30,-0.7094
2024-08-01,-0.7894000000000001
2024-08-15,-0.7743000000000001
2024-09-17,-0.7743000000000001
2024-10-02,-0.6643
2024-10-09,-0.6643
2024-11-21,-0.7442999999999999
2024-12-13,-0.8342999999999997
2025-01-03,-0.9164999999999998
2025-01-30,-0.6074999999999998
