Date,pnl
2011-10-11,-12.469999999999999
2012-08-09,-10.220000000000002
2012-08-14,-10.020000000000003
2012-10-09,-17.960000000000004
2013-08-13,-3.080000000000002
2013-08-15,-5.059999999999999
2013-08-23,-5.629999999999999
2014-05-05,0.39000000000000057
2014-07-01,-3.4700000000000024
2014-10-07,3.8999999999999986
2015-04-08,2.6099999999999994
2017-10-10,1.75
2018-01-02,-0.4400000000000013
2018-04-26,0.4599999999999973
2018-08-09,0.8099999999999952
2018-08-23,3.809999999999995
2018-08-27,3.889999999999997
2018-10-09,3.3499999999999943
2019-01-14,1.529999999999994
2019-04-30,-1.2600000000000051
2019-05-06,-1.730000000000004
2019-05-10,-0.8400000000000034
2019-05-14,-0.5000000000000036
2019-05-17,-0.7200000000000024
2019-05-21,-0.8300000000000018
2019-07-02,3.269999999999996
2019-08-09,-0.730000000000004
2019-10-08,-0.4600000000000044
2020-01-07,-2.570000000000004
2020-04-28,-14.07
2020-06-30,-17.5
2020-08-10,-26.53
2020-10-13,-28.090000000000003
2021-01-05,-22.500000000000007
2021-04-27,-19.12000000000001
2021-05-19,-23.710000000000008
2021-08-10,-18.650000000000013
2021-10-12,-13.680000000000007
2022-04-26,-7.930000000000007
2022-05-13,-2.3900000000000077
2022-05-18,-2.660000000000011
2022-05-23,-3.1100000000000065
2022-05-25,-3.010000000000005
2022-08-09,-11.400000000000006
2022-10-11,-8.640000000000004
2023-01-03,-17.000000000000007
2023-04-25,-24.540000000000006
2023-08-09,-20.17
2023-10-10,-17.189999999999998
2024-01-02,-24.129999999999995
2024-04-30,-28.689999999999998
2024-05-02,-28.739999999999995
2024-05-20,-33.589999999999996
2024-08-09,-31.709999999999994
2024-10-08,-33.83999999999999
2025-01-07,-30.959999999999987
2025-01-30,-35.569999999999986
