Date,pnl
2010-05-11,3.599999999999998
2010-05-19,1.6699999999999982
2010-06-15,-0.5900000000000034
2010-06-30,-0.8000000000000043
2010-07-30,-0.7000000000000028
2010-12-10,18.74
2010-12-14,18.569999999999997
2011-03-30,12.48
2011-08-19,7.570000000000004
2011-09-20,8.260000000000002
2011-10-10,-1.240000000000002
2011-10-19,-4.020000000000003
2011-10-25,-7.140000000000001
2012-01-31,-4.930000000000007
2012-05-22,-15.680000000000007
2012-07-24,-16.76000000000001
2012-09-18,-3.750000000000007
2012-09-26,-5.950000000000003
2012-10-02,-5.330000000000005
2012-12-11,-7.280000000000008
2012-12-18,-9.260000000000005
2013-03-27,-5.800000000000004
2013-07-23,-13.540000000000006
2013-08-01,-13.990000000000006
2013-08-09,-15.210000000000004
2013-08-29,-13.090000000000003
2013-10-18,-9.790000000000006
2013-12-31,-12.930000000000007
2014-03-04,-8.770000000000007
2014-03-07,-9.420000000000005
2014-03-12,-10.270000000000007
2014-03-19,-11.750000000000004
2014-04-25,-9.080000000000002
2014-05-06,-9.180000000000003
2014-06-10,-8.810000000000002
2014-11-11,-11.860000000000003
2015-03-18,-11.860000000000003
2015-03-30,-12.060000000000002
2015-05-06,-12.630000000000003
2015-05-12,-12.36
2015-05-20,-13.48
2015-08-20,-7.789999999999999
2015-09-22,-9.569999999999999
2015-09-25,-8.709999999999999
2015-10-15,-11.79
2015-10-20,-12.069999999999999
2015-11-19,-11.44
2016-04-11,-6.77
2016-08-04,4.57
2016-09-21,4.619999999999997
2016-09-29,3.5799999999999983
2016-10-25,6.309999999999999
2016-10-27,5.779999999999998
2017-01-11,8.939999999999998
2017-01-31,10.959999999999997
2017-04-13,10.669999999999998
2017-04-20,9.919999999999998
2017-05-22,9.649999999999999
2017-05-25,9.77
2017-06-22,10.720000000000002
2017-07-26,10.760000000000002
2017-08-31,11.360000000000003
2017-10-02,9.73
2017-11-17,11.309999999999999
2017-12-08,11.79
2018-01-05,12.469999999999999
2018-03-06,13.919999999999998
2018-04-05,14.469999999999999
2018-04-24,14.86
2018-05-16,14.489999999999998
2018-05-18,14.719999999999999
2018-06-12,14.29
2018-07-02,13.999999999999996
2018-08-08,12.539999999999996
2018-09-18,8.079999999999995
2018-10-19,8.669999999999995
2018-11-02,8.729999999999997
2018-11-07,8.379999999999999
2018-12-20,5.449999999999999
2019-01-09,6.050000000000001
2019-02-05,4.039999999999999
2019-02-14,4.18
2019-06-11,2.8099999999999987
2019-06-28,3.6099999999999994
2019-07-19,0.3000000000000007
2019-07-31,-0.75
2019-08-08,-1.5599999999999987
2019-08-15,-2.710000000000001
2019-08-22,-3.289999999999999
2019-09-23,-3.879999999999999
2019-09-27,-5.549999999999997
2019-10-08,-6.629999999999999
2019-10-14,-7.4999999999999964
2019-10-23,-8.559999999999999
2019-11-15,-8.79
2019-12-13,-8.459999999999997
2019-12-19,-8.159999999999997
2020-01-07,-10.129999999999995
2020-02-11,-11.559999999999995
2020-04-06,-10.809999999999995
2020-06-16,-1.5299999999999976
2020-07-20,8.690000000000001
2020-08-10,10.180000000000003
2020-08-19,7.690000000000001
2020-10-02,4.330000000000002
2020-10-07,2.150000000000002
2020-10-12,-0.629999999999999
2020-10-20,-2.4499999999999993
2020-11-09,0.360000000000003
2020-11-11,0.19000000000000128
2020-12-11,4.279999999999998
2020-12-16,5.779999999999998
2020-12-28,4.399999999999995
2021-01-12,3.5299999999999976
2021-02-02,3.5899999999999928
2021-02-11,2.7499999999999964
2021-03-10,5.279999999999998
2021-04-06,8.629999999999992
2021-04-28,10.319999999999997
2021-05-05,10.009999999999994
2021-07-27,10.759999999999994
2021-08-06,10.109999999999996
2021-08-25,9.029999999999998
2021-10-11,3.66
2021-10-28,6.16
2021-11-15,1.5500000000000007
2021-11-22,-0.06999999999999673
2021-12-10,1.7200000000000024
2021-12-20,1.5999999999999979
2022-02-03,0.07999999999999474
2022-03-08,8.149999999999995
2022-04-04,8.439999999999994
2022-04-21,10.199999999999992
2022-05-20,16.98999999999999
2022-07-29,9.399999999999995
2022-08-16,9.119999999999994
2022-09-30,9.229999999999993
2022-10-11,7.439999999999991
2022-10-21,6.859999999999989
2022-11-14,12.139999999999983
2022-12-09,13.679999999999982
2022-12-14,14.18999999999998
2022-12-21,12.729999999999979
2023-01-31,18.499999999999982
2023-04-03,21.589999999999986
2023-04-19,20.85999999999999
2023-05-01,20.99999999999999
2023-05-12,20.339999999999986
2023-07-19,26.18999999999998
2023-07-27,25.879999999999978
2023-07-31,25.18999999999998
2023-08-09,24.699999999999978
2023-08-15,23.36999999999998
2023-08-25,22.85999999999998
2023-09-19,23.71999999999998
2023-09-25,21.79999999999998
2023-10-10,22.71999999999998
2023-11-13,24.809999999999977
2023-12-15,28.719999999999974
2024-01-02,28.33999999999997
2024-03-05,33.339999999999975
2024-04-09,40.53999999999998
2024-05-03,42.01999999999998
2024-07-19,35.23999999999998
2024-07-24,35.36999999999998
2024-08-13,36.329999999999984
2024-09-17,40.33999999999998
2024-09-30,39.259999999999984
2024-10-14,39.44999999999999
2024-11-20,40.87999999999999
2025-01-07,34.179999999999986
2025-01-30,38.789999999999985
