,entry_index,exit_index,entry_price,exit_price,pnl,reason
0,2022-08-01,2022-08-02,0.0077080665813060185,0.00765941002189875,-814.0086754009382,Stop-loss hit
1,2022-08-04,2022-08-09,0.007678571428571429,0.007700729927007299,386.42117556688254,Take-profit hit
2,2022-08-10,2022-08-11,0.007652314182901104,0.00734728852980781,-5280.055902561134,Stop-loss hit
3,2022-08-22,2022-08-23,0.007321473003234636,0.007521251693975607,3763.5680766085065,Take-profit hit
4,2022-08-30,2022-08-31,0.007249331124984075,0.007229070364663585,-382.5352652110694,Stop-loss hit
5,2022-09-07,2022-09-08,0.00715752072641137,0.007050396520849322,-2151.3031204938934,Stop-loss hit
6,2022-09-09,2022-09-13,0.007406226078081142,0.0072240674501788445,3316.663216909597,Take-profit hit
7,2022-09-16,2022-09-19,0.007092216799383508,0.007255129694154084,3223.4631983409427,Take-profit hit
8,2022-09-21,2022-09-22,0.006995685710550399,0.007230267449445531,4803.315563635387,Take-profit hit
9,2022-09-23,2022-09-29,0.006995292535305985,0.007311927822741144,6559.4147754038895,Stop-loss hit
10,2022-09-29,2022-09-30,0.007311927822741144,0.007370246831220814,-1084.7245315706389,Stop-loss hit
11,2022-10-07,2022-10-14,0.007695302013422819,0.007184,8692.228920979753,Stop-loss hit
12,2022-10-20,2022-10-21,0.007120021313440789,0.007274990174243417,3108.212478374738,Take-profit hit
13,2022-10-24,2022-10-25,0.007154579142403388,0.007316357818957473,3137.475262478805,Take-profit hit
14,2022-10-28,2022-10-31,0.006999337309476474,0.007187794058341175,3792.7407908813716,Take-profit hit
15,2022-11-02,2022-11-04,0.006894175767030682,0.006296296296296296,-13246.302896090363,Stop-loss hit
16,2022-11-11,2022-11-29,0.007562711468906778,0.00844724370167124,-14467.4888740862,Stop-loss hit
17,2022-11-29,2022-12-02,0.00844724370167124,0.008248373743347132,2938.912766009363,Take-profit hit
18,2022-12-06,2022-12-07,0.008398376894617497,0.008237579467859666,2311.0451993037404,Take-profit hit
19,2022-12-08,2022-12-09,0.00841710603397774,0.008570585457979226,-2150.3392685304075,Stop-loss hit
20,2022-12-19,2022-12-20,0.008307172180632698,0.008359262805169937,761.5814291508875,Take-profit hit
21,2023-01-03,2023-01-04,0.008545783132530122,0.008640823743185947,-1294.3283637624966,Stop-loss hit
22,2023-01-11,2023-01-12,0.008229189425387808,0.00846397034775973,3474.154844398179,Take-profit hit
23,2023-01-17,2023-01-19,0.008213128913841503,0.008340329350984823,1891.5987051495104,Take-profit hit
24,2023-01-24,2023-01-25,0.008460548885077187,0.00855655720111612,-1339.8184153071054,Stop-loss hit
25,2023-02-01,2023-02-02,0.008750276243093923,0.008318731285349896,5615.59798516233,Stop-loss hit
26,2023-02-02,2023-02-06,0.008318731285349896,0.008312127012723792,-93.99626599137628,Stop-loss hit
27,2023-02-09,2023-02-14,0.008282085561497326,0.0083014885580982,283.6909924364278,Take-profit hit
28,2023-02-15,2023-02-16,0.008392897534494457,0.00829659984494407,1395.986337042954,Take-profit hit
29,2023-02-21,2023-02-22,0.008214908456843941,0.007955390334572491,-3833.0106499933213,Stop-loss hit
30,2023-03-02,2023-03-03,0.008280619111709287,0.00841520861372813,-1962.8430248982918,Stop-loss hit
31,2023-03-09,2023-03-10,0.0077192982456140355,0.007672384414404181,-784.4574780058583,Stop-loss hit
32,2023-03-15,2023-03-22,0.007673249970784153,0.007357006405214069,-5585.765250221997,Stop-loss hit
33,2023-03-31,2023-04-06,0.007627533971931388,0.007548387096774193,1338.7282390929458,Take-profit hit
34,2023-04-11,2023-04-14,0.007869628961317245,0.007610648918469218,4251.5452692863255,Take-profit hit
35,2023-04-18,2023-04-19,0.007826473859844271,0.007730417317563044,1563.2913294771504,Take-profit hit
36,2023-04-20,2023-04-21,0.007553527157989633,0.0073543827653026325,-3450.6204945541303,Stop-loss hit
37,2023-05-04,2023-05-15,0.007209520459608395,0.007598548972188634,7257.316616751126,Stop-loss hit
38,2023-05-15,2023-05-19,0.007598548972188634,0.007520942090566954,1338.7591616184668,Take-profit hit
39,2023-05-22,2023-05-23,0.007607037401574803,0.007539338371948953,1161.7026845428081,Take-profit hit
40,2023-05-24,2023-05-25,0.007499682700850362,0.007431330741251725,-1229.7472345350945,Stop-loss hit
41,2023-05-30,2023-05-31,0.007438873795999013,0.007317405298341174,-2189.653294744886,Stop-loss hit
42,2023-06-02,2023-06-07,0.007680262199563001,0.007697606961566352,-295.3316421909557,Stop-loss hit
43,2023-06-14,2023-06-15,0.007907605501351828,0.007993217167582738,-1376.2059574615125,Stop-loss hit
44,2023-06-21,2023-06-22,0.007645823611759217,0.007599579488377526,-790.0422852648655,Stop-loss hit
45,2023-07-07,2023-07-10,0.0075972238841689604,0.007547801147227533,-857.4093432016806,Stop-loss hit
46,2023-07-12,2023-07-13,0.007871438662585354,0.00795485951174574,-1376.4927656550399,Stop-loss hit
47,2023-07-25,2023-07-26,0.008091382301908617,0.007916424164823653,2655.629135689177,Take-profit hit
48,2023-07-27,2023-07-28,0.007833157833157833,0.0076348308118720405,-3274.6295012440655,Stop-loss hit
49,2023-08-10,2023-08-14,0.00734099892202659,0.007233015566550018,-1988.8836419333836,Stop-loss hit
50,2023-08-25,2023-08-29,0.007291891244460415,0.007384506041222459,-1761.2090133150084,Stop-loss hit
51,2023-09-14,2023-09-15,0.007838158519221643,0.007853990218298938,-256.31521138454616,Stop-loss hit
52,2023-09-26,2023-09-28,0.0076619370758790875,0.007766954827712164,1812.7351604212156,Take-profit hit
53,2023-09-29,2023-10-02,0.007688308547938581,0.007773641102010425,1406.44378581028,Take-profit hit
54,2023-10-03,2023-10-05,0.00766991504247876,0.007745135444486837,1256.1333292966046,Take-profit hit
55,2023-10-09,2023-10-10,0.007578569660975006,0.007816321437484402,4104.684381507706,Stop-loss hit
56,2023-10-10,2023-10-11,0.007816321437484402,0.007870717679419855,-888.5791867086227,Stop-loss hit
57,2023-10-20,2023-10-23,0.007635790800252049,0.007580321285140562,-955.3196723390259,Stop-loss hit
58,2023-10-31,2023-11-01,0.007934057792047419,0.00803679466600815,-1632.2596859907108,Stop-loss hit
59,2023-11-03,2023-11-07,0.007354743809757294,0.0079152418172936,10399.99444444445,Take-profit hit
60,2023-11-14,2023-11-17,0.008276282129370203,0.008208991201639147,992.9257568432315,Take-profit hit
61,2023-11-21,2023-11-24,0.008314992308602533,0.008260045039706057,793.4185588292453,Take-profit hit
62,2023-11-29,2023-11-30,0.008166073546856466,0.008148541740465226,-264.12204436362083,Stop-loss hit
63,2023-12-06,2023-12-07,0.00838553046856033,0.008432076600837822,-671.3472023239417,Stop-loss hit
64,2023-12-13,2023-12-18,0.008470135800985459,0.008622648207312745,-2159.0216945968687,Stop-loss hit
65,2023-12-21,2024-01-03,0.008600861366546387,0.008657733897508227,-761.3816802476381,Take-profit hit
66,2024-01-09,2024-01-10,0.008518028846153847,0.008380315336837075,-1909.871842367792,Stop-loss hit
67,2024-01-16,2024-01-17,0.008273588298765136,0.00824546553808948,-407.3404388700644,Stop-loss hit
68,2024-01-19,2024-01-26,0.008195605445426319,0.008298122065727699,1552.8833510128175,Take-profit hit
69,2024-01-30,2024-01-31,0.00812862108922364,0.008065303276783639,-955.6144073716542,Stop-loss hit
70,2024-02-02,2024-02-06,0.008102897693672383,0.00815934065934066,851.2256882486026,Take-profit hit
71,2024-02-08,2024-02-14,0.008304692260816576,0.008183371993651569,1756.0812702038102,Take-profit hit
72,2024-02-20,2024-02-21,0.00774674333998357,0.007661243123024699,-1428.3963209404833,Stop-loss hit
73,2024-02-28,2024-03-01,0.007562130177514793,0.0076536969554484545,1612.0160364027338,Take-profit hit
74,2024-03-05,2024-03-06,0.007518557794273595,0.007600046805523052,1451.572225283586,Take-profit hit
75,2024-03-07,2024-03-08,0.007384811298911785,0.0073123175715119676,-1318.0618594369223,Stop-loss hit
76,2024-04-02,2024-04-04,0.007234397597063077,0.006776020517204531,9117.794649668911,Stop-loss hit
77,2024-04-18,2024-04-19,0.0068447549573615535,0.0067843017949498026,-1307.3065886438703,Stop-loss hit
78,2024-04-29,2024-05-01,0.006759013655565379,0.006852488870902469,1986.8150858572349,Take-profit hit
79,2024-05-02,2024-05-09,0.006968705256698711,0.007043443282381336,-1565.1231356151566,Stop-loss hit
80,2024-05-09,2024-05-14,0.007043443282381336,0.0069124789374566354,2678.366706338344,Take-profit hit
81,2024-05-15,2024-05-16,0.006833755109986373,0.006909388226240862,1638.7770783322303,Take-profit hit
82,2024-05-20,2024-05-22,0.006687973701031869,0.006924925502258965,5032.406569186982,Take-profit hit
83,2024-05-24,2024-05-28,0.006951219512195121,0.006726218758909056,4742.607004841523,Stop-loss hit
84,2024-05-28,2024-05-29,0.006726218758909056,0.0066583779648048975,-1489.9611729662088,Stop-loss hit
