,entry_index,exit_index,entry_price,exit_price,pnl,reason
26,2023-03-28,2023-03-29,59.66,60.77,-18.60543077438831,Stop-loss hit
27,2023-04-18,2023-04-21,63.08,58.8,67.85034876347497,Stop-loss hit
28,2023-05-05,2023-05-09,60.93,60.45,7.877892663712405,Stop-loss hit
29,2023-05-11,2023-05-17,57.65,59.14,25.84562012142241,Take-profit hit
30,2023-05-23,2023-05-24,57.61,55.43,-37.84065266446797,Stop-loss hit
31,2023-05-30,2023-06-01,55.75,56.31,10.044843049327394,Take-profit hit
32,2023-06-02,2023-06-08,58.71,59.97,-21.461420541645342,Stop-loss hit
33,2023-06-13,2023-06-14,61.29,62.76,-23.984336759667137,Stop-loss hit
34,2023-06-23,2023-07-03,59.35,60.83,24.936815501263634,Take-profit hit
35,2023-07-06,2023-07-10,57.71,57.46,-4.332004851845434,Stop-loss hit
36,2023-07-12,2023-07-13,60.69,62.36,-27.516889108584643,Stop-loss hit
37,2023-07-25,2023-07-27,64.13,62.0,33.21378450023383,Take-profit hit
38,2023-08-02,2023-08-14,59.6,57.84,-29.53020134228185,Stop-loss hit
39,2023-08-22,2023-08-23,55.36,56.99,29.443641618497157,Take-profit hit
40,2023-08-25,2023-08-30,55.22,57.72,45.27345164795364,Stop-loss hit
41,2023-09-07,2023-09-08,55.47,54.89,-10.456102397692417,Stop-loss hit
42,2023-09-14,2023-09-20,58.55,57.55,17.079419299743808,Take-profit hit
43,2023-09-21,2023-09-22,55.7,56.87,21.005385996409238,Take-profit hit
44,2023-09-25,2023-09-26,56.02,55.08,-16.77972152802579,Stop-loss hit
45,2023-10-03,2023-10-09,54.85,56.15,23.70100273473103,Take-profit hit
46,2023-10-10,2023-10-12,57.27,56.61,11.524358302776387,Take-profit hit
47,2023-10-16,2023-10-17,57.87,58.31,-7.603248660791512,Stop-loss hit
48,2023-10-19,2023-10-20,56.31,54.89,-25.217545729000207,Stop-loss hit
49,2023-11-01,2023-11-02,57.99,59.06,-18.451457147784105,Stop-loss hit
50,2023-11-06,2023-11-07,58.94,57.62,22.395656599932142,Take-profit hit
51,2023-11-14,2023-11-15,60.75,60.62,2.1399176954732932,Stop-loss hit
52,2023-12-01,2023-12-04,62.91,61.41,23.843586075345733,Take-profit hit
53,2023-12-07,2023-12-11,62.84,62.09,11.935073201782304,Take-profit hit
54,2023-12-13,2023-12-14,63.99,65.56,-24.53508360681357,Stop-loss hit
55,2023-12-21,2024-01-02,67.74,67.75,-0.14762326542670678,Take-profit hit
56,2024-01-04,2024-01-05,66.7,65.93,-11.54422788605691,Stop-loss hit
57,2024-02-05,2024-02-12,59.55,60.48,15.617128463476067,Take-profit hit
58,2024-02-13,2024-02-20,58.89,58.13,-12.905416878926781,Stop-loss hit
59,2024-02-20,2024-02-21,58.13,57.71,-7.225184930328603,Stop-loss hit
60,2024-02-26,2024-03-01,57.12,58.35,21.533613445378222,Take-profit hit
61,2024-03-06,2024-03-07,58.56,57.95,10.416666666666655,Take-profit hit
62,2024-03-11,2024-03-12,56.16,56.05,-1.9586894586894488,Stop-loss hit
63,2024-03-14,2024-03-19,55.88,56.63,13.421617752326412,Take-profit hit
64,2024-03-20,2024-03-21,57.72,57.9,-3.1185031185031136,Stop-loss hit
65,2024-04-02,2024-04-04,59.13,57.85,21.647217994249978,Take-profit hit
66,2024-04-08,2024-04-09,59.7,60.43,-12.227805695142326,Stop-loss hit
67,2024-04-16,2024-04-17,56.99,58.39,24.565713283032085,Take-profit hit
68,2024-04-24,2024-04-26,59.26,56.33,49.44313196085048,Stop-loss hit
69,2024-05-10,2024-05-14,57.22,58.77,-27.088430618664876,Stop-loss hit
70,2024-05-30,2024-05-31,58.62,59.32,11.941316956670127,Take-profit hit
71,2024-06-04,2024-06-11,58.07,56.69,-23.764422249009858,Stop-loss hit
72,2024-06-11,2024-06-20,56.69,57.24,9.701887458105562,Take-profit hit
73,2024-07-01,2024-07-02,57.66,57.7,-0.6937218175512705,Stop-loss hit
74,2024-07-12,2024-07-15,59.31,58.39,15.511718091384282,Take-profit hit
75,2024-07-16,2024-07-17,57.22,57.13,-1.572876616567569,Stop-loss hit
76,2024-07-30,2024-08-05,54.12,52.85,-23.46637102734656,Stop-loss hit
77,2024-08-07,2024-08-09,52.88,53.77,16.83055975794252,Take-profit hit
78,2024-08-14,2024-08-16,52.27,53.32,20.08800459154385,Take-profit hit
79,2024-08-19,2024-08-21,54.0,55.27,-23.518518518518576,Stop-loss hit
80,2024-08-21,2024-08-23,55.27,55.04,4.161389542247222,Stop-loss hit
81,2024-08-23,2024-08-27,55.04,55.77,-13.26308139534891,Stop-loss hit
82,2024-09-03,2024-09-04,52.15,52.18,0.5752636625120066,Stop-loss hit
83,2024-09-16,2024-09-19,53.65,55.11,-27.213420316868607,Stop-loss hit
84,2024-09-19,2024-09-24,55.11,57.39,-41.37180185084379,Stop-loss hit
85,2024-10-08,2024-10-09,58.33,58.14,-3.257328990227974,Stop-loss hit
86,2024-10-15,2024-10-16,58.12,56.66,-25.120440467997266,Stop-loss hit
87,2024-10-23,2024-10-25,55.71,56.43,12.924071082390933,Take-profit hit
88,2024-10-29,2024-10-30,57.3,56.61,12.041884816753887,Take-profit hit
89,2024-10-31,2024-11-04,55.53,56.07,9.724473257698525,Take-profit hit
90,2024-11-07,2024-11-08,57.73,55.13,45.0372423350077,Stop-loss hit
91,2024-11-08,2024-11-11,55.13,53.55,-28.659532015236806,Stop-loss hit
92,2024-11-26,2024-12-03,51.18,53.2,39.46854239937482,Stop-loss hit
93,2024-12-06,2024-12-09,51.4,53.85,47.665369649805506,Stop-loss hit
94,2024-12-09,2024-12-12,53.85,52.48,25.44103992571967,Take-profit hit
95,2024-12-13,2024-12-16,51.61,51.17,-8.525479558225106,Stop-loss hit
96,2025-01-03,2025-01-06,48.82,48.51,-6.349856616140972,Stop-loss hit
97,2025-01-14,2025-01-15,49.5,49.75,-5.05050505050505,Stop-loss hit
98,2025-01-28,2025-01-29,48.69,48.81,2.464571780653205,Stop-loss hit
