entry_index,exit_index,entry_price,exit_price,pnl,reason
2024-04-22,2024-04-23,67.23,66.59,9.51955972036294,Take-profit hit
2024-04-24,2024-04-26,68.18,68.31,-1.9067175124669322,Stop-loss hit
2024-05-03,2024-05-07,69.03,70.06,-14.92104881935392,Stop-loss hit
2024-05-09,2024-05-16,70.04,71.83,-25.556824671616102,Stop-loss hit
2024-05-16,2024-05-17,71.83,73.53,-23.666991507726618,Stop-loss hit
2024-05-29,2024-06-04,69.62,68.17,-20.82734846308536,Stop-loss hit
2024-06-07,2024-06-20,68.01,66.88,-16.615203646522712,Take-profit hit
2024-06-27,2024-07-01,65.71,66.31,9.131030284583908,Take-profit hit
2024-07-02,2024-07-03,65.89,68.05,32.78190924267714,Stop-loss hit
2024-07-03,2024-07-05,68.05,67.59,6.759735488611224,Stop-loss hit
2024-07-11,2024-07-12,68.07,68.58,-7.492287351256135,Stop-loss hit
2024-07-16,2024-07-17,66.18,65.83,-5.288606829858091,Stop-loss hit
2024-07-31,2024-08-05,65.31,62.86,37.51339764201504,Stop-loss hit
2024-08-05,2024-08-07,62.86,62.55,-4.931594018453743,Stop-loss hit
2024-08-07,2024-08-09,62.55,63.36,12.949640287769821,Take-profit hit
2024-08-14,2024-08-16,62.5,61.35,-18.399999999999977,Stop-loss hit
2024-08-16,2024-08-22,61.35,62.66,21.35289323553374,Take-profit hit
2024-08-27,2024-08-28,64.04,62.97,16.708307307932657,Take-profit hit
2024-09-03,2024-09-04,60.15,60.12,-0.49875311720700144,Stop-loss hit
2024-09-13,2024-09-16,62.51,63.21,-11.198208286674177,Stop-loss hit
2024-09-23,2024-09-24,64.43,67.6,-49.200682911686904,Stop-loss hit
2024-10-08,2024-10-09,66.46,66.22,-3.611194703581025,Stop-loss hit
2024-10-16,2024-10-23,65.79,64.45,-20.367837057303593,Stop-loss hit
2024-10-23,2024-10-25,64.45,65.2,11.636927851047322,Take-profit hit
2024-10-28,2024-10-29,66.16,66.58,-6.3482466747279584,Stop-loss hit
2024-11-07,2024-11-08,67.55,64.27,48.55662472242785,Stop-loss hit
2024-11-08,2024-11-11,64.27,62.58,-26.295316632954687,Stop-loss hit
2024-11-25,2024-11-26,63.04,61.93,17.60786802030456,Take-profit hit
2024-11-29,2024-12-03,62.87,63.68,-12.883728328296522,Stop-loss hit
2024-12-06,2024-12-09,62.03,65.08,49.16975656940186,Stop-loss hit
2024-12-09,2024-12-10,65.08,65.06,0.30731407498457314,Stop-loss hit
2024-12-13,2024-12-16,62.15,61.31,-13.515687851970979,Stop-loss hit
2025-01-06,2025-01-07,58.4,58.06,-5.821917808219115,Stop-loss hit
2025-01-13,2025-01-14,59.48,60.35,-14.626765299260331,Stop-loss hit
2025-01-17,2025-01-21,61.12,61.82,-11.45287958115188,Stop-loss hit
2025-01-28,2025-01-30,59.92,60.73,13.518024032042643,Take-profit hit
