Date,pnl
2010-03-24,-0.020000000000000462
2010-03-31,-0.370000000000001
2010-04-29,0.6399999999999988
2010-05-05,0.21999999999999886
2010-05-11,-0.38000000000000167
2010-05-17,-1.3700000000000019
2010-05-26,-0.9800000000000013
2010-07-30,-1.9000000000000012
2010-09-02,-1.0700000000000012
2010-10-08,-0.3100000000000005
2010-10-20,-0.040000000000000036
2010-10-28,-0.41999999999999904
2010-12-22,2.160000000000001
2011-03-21,3.320000000000001
2011-03-31,4.0100000000000025
2011-04-04,3.860000000000002
2011-05-19,-1.049999999999998
2011-06-27,-2.3999999999999986
2011-06-29,-2.179999999999998
2011-09-30,-0.8699999999999974
2011-10-13,-0.24999999999999734
2011-12-21,1.7500000000000027
2012-03-16,2.490000000000003
2012-03-21,2.360000000000003
2012-03-23,1.9900000000000038
2012-04-02,1.9200000000000044
2012-07-02,2.9600000000000044
2012-07-31,2.5400000000000045
2012-08-02,2.480000000000004
2012-10-01,1.0600000000000032
2012-10-10,0.7700000000000031
2012-10-18,0.940000000000003
2013-04-25,-1.7299999999999973
2013-05-06,-1.719999999999997
2013-05-21,-1.5699999999999972
2013-07-02,-1.6699999999999973
2013-08-09,-1.219999999999997
2013-08-21,-1.0399999999999974
2013-09-27,-0.6699999999999973
2013-10-01,-0.7799999999999971
2014-01-06,-0.09999999999999742
2014-01-10,-0.05999999999999739
2014-01-15,-0.10999999999999721
2014-03-14,-0.39999999999999725
2014-03-21,-0.5399999999999971
2014-03-28,-0.5699999999999972
2014-04-10,-0.4899999999999973
2014-04-22,-0.5699999999999974
2014-04-30,-0.6699999999999973
2014-05-14,-0.5999999999999972
2014-06-20,-0.5499999999999974
2014-06-27,-0.5399999999999974
2014-07-31,-0.2999999999999974
2014-08-13,-0.3199999999999974
2014-08-19,-0.36999999999999744
2014-08-22,-0.39999999999999747
2015-03-13,0.21000000000000263
2015-04-23,0.21000000000000263
2015-05-04,0.2800000000000027
2015-05-12,0.22000000000000264
2015-05-20,0.1700000000000026
2015-07-30,0.6100000000000025
2015-08-05,0.5600000000000025
2015-08-10,0.5200000000000025
2015-08-19,0.5500000000000025
2015-08-28,0.5600000000000025
2015-10-02,0.5200000000000026
2015-10-20,0.6300000000000026
2016-04-20,-0.5399999999999974
2016-06-29,-0.46999999999999753
2016-10-12,-0.18999999999999728
2016-11-18,-0.46999999999999753
2017-02-10,0.9600000000000026
2017-02-14,1.0400000000000027
2017-05-08,1.960000000000003
2017-05-19,2.230000000000003
2017-06-30,2.200000000000003
2017-08-11,1.8900000000000028
2017-10-06,1.9400000000000026
2017-12-20,1.7500000000000027
2017-12-26,1.8900000000000028
2018-04-09,1.9300000000000028
2018-04-25,2.0400000000000027
2018-06-22,2.0300000000000025
2018-06-28,1.8600000000000025
2018-07-31,1.8300000000000027
2018-08-10,1.9200000000000026
2018-08-22,2.0200000000000027
2018-10-05,1.7000000000000028
2018-10-25,1.610000000000003
2018-11-06,1.7200000000000029
2018-11-20,1.510000000000003
2019-01-03,1.830000000000003
2019-01-09,1.9200000000000028
2019-04-26,1.9000000000000028
2019-05-21,1.7800000000000031
2019-06-21,1.2800000000000031
2019-06-27,1.1900000000000028
2019-08-06,0.350000000000003
2019-08-15,0.7500000000000029
2019-08-26,0.35000000000000253
2019-10-07,-0.10999999999999743
2019-10-15,-0.5299999999999974
2019-10-17,-0.6499999999999975
2019-12-26,1.130000000000002
2020-01-02,1.0700000000000023
2020-01-15,1.080000000000002
2020-04-27,-0.8599999999999983
2020-05-05,-0.9399999999999984
2020-05-14,-1.229999999999998
2020-05-21,-1.5399999999999985
2020-06-22,-2.379999999999998
2020-08-07,-0.11999999999999833
2020-08-14,-0.5399999999999991
2020-08-21,0.07000000000000028
2020-08-28,-0.7499999999999991
2020-10-02,-2.089999999999999
2020-10-16,-1.959999999999999
2020-12-23,-1.1199999999999992
2021-01-04,-0.5299999999999994
2021-01-07,-0.7899999999999991
2021-05-03,-0.5399999999999991
2021-05-12,-0.5499999999999998
2021-05-18,-1.2299999999999995
2021-05-27,-0.8599999999999994
2021-06-29,0.21000000000000085
2021-07-30,-0.3199999999999994
2021-08-04,-0.5099999999999989
2021-08-18,0.11000000000000121
2021-08-20,0.09000000000000119
2021-10-01,0.24000000000000155
2021-10-19,0.5400000000000014
2021-10-22,0.4600000000000013
2021-12-22,-0.1699999999999986
2022-02-11,-0.4499999999999984
2022-04-14,-0.15999999999999837
2022-04-20,-0.26999999999999824
2022-05-03,0.24000000000000155
2022-05-10,-0.28999999999999826
2022-05-16,-0.3399999999999981
2022-07-29,-0.41999999999999815
2022-08-04,-0.3099999999999983
2022-08-25,-0.21999999999999842
2022-08-31,-0.35999999999999854
2022-09-30,-0.5299999999999985
2022-10-11,-0.5799999999999983
2022-10-21,-0.5599999999999983
2022-12-21,-0.05999999999999828
2023-01-03,0.010000000000001563
2023-02-15,0.19000000000000172
2023-04-27,0.7400000000000015
2023-05-10,0.7600000000000016
2023-05-19,0.6800000000000019
2023-05-25,0.42000000000000215
2023-08-15,0.9000000000000021
2023-10-05,0.6100000000000021
2023-10-23,0.6600000000000024
2023-12-20,0.26000000000000245
2023-12-27,0.27000000000000224
2024-01-11,0.6200000000000023
2024-04-26,1.4800000000000022
2024-05-03,1.4500000000000024
2024-05-23,1.9000000000000026
2024-08-09,2.8300000000000027
2024-08-26,3.5400000000000027
2024-10-09,2.7400000000000024
2024-10-16,2.6900000000000026
2024-11-21,4.060000000000002
2024-12-26,3.7000000000000024
2025-01-30,3.9100000000000024
