Date,pnl
2010-02-05,-1.2000000000000028
2010-03-01,-2.2500000000000036
2010-06-15,0.9199999999999982
2010-06-28,2.0299999999999976
2010-07-26,4.75
2010-08-02,4.120000000000001
2010-08-12,4.120000000000001
2010-08-17,3.710000000000001
2010-08-23,3.0700000000000003
2010-09-21,-2.6700000000000017
2010-10-22,-1.2100000000000009
2010-11-19,4.620000000000001
2010-12-15,5.440000000000001
2010-12-17,5.219999999999995
2011-10-13,-6.420000000000002
2011-11-22,-11.180000000000003
2012-05-22,-4.050000000000001
2012-08-30,-4.490000000000002
2013-07-18,-10.100000000000001
2013-07-24,-9.830000000000002
2013-08-26,-9.210000000000003
2014-12-12,-6.090000000000003
2014-12-19,-6.690000000000003
2015-03-27,-6.780000000000003
2015-04-21,-7.3000000000000025
2015-04-23,-7.510000000000003
2015-05-01,-7.830000000000004
2015-05-05,-7.980000000000004
2015-05-11,-8.370000000000003
2015-05-21,-8.120000000000003
2015-07-30,-4.550000000000003
2015-08-04,-4.490000000000003
2015-08-06,-4.710000000000003
2015-08-14,-5.620000000000003
2015-08-19,-5.620000000000003
2015-08-21,-5.890000000000002
2015-09-25,-5.950000000000002
2015-09-30,-6.050000000000002
2015-10-13,-7.4700000000000015
2015-12-31,-9.3
2016-01-05,-9.370000000000001
2016-03-09,-6.060000000000001
2016-05-11,-1.3400000000000025
2016-06-15,-1.5400000000000018
2016-07-19,-5.370000000000002
2016-07-22,-5.870000000000002
2016-07-28,-7.220000000000003
2016-10-03,-9.0
2016-11-08,-9.8
2016-11-10,-10.739999999999998
2016-11-21,-13.229999999999997
2016-12-08,-13.329999999999998
2017-01-12,-13.739999999999998
2017-04-21,-13.11
2017-05-03,-11.669999999999998
2017-05-10,-12.249999999999996
2017-06-22,-12.079999999999995
2017-06-30,-12.389999999999997
2017-07-25,-12.639999999999997
2017-08-03,-12.91
2017-08-09,-12.87
2017-08-30,-12.199999999999998
2017-10-13,-13.659999999999995
2017-12-12,-11.159999999999995
2017-12-29,-10.729999999999995
2018-01-05,-10.939999999999994
2018-01-09,-11.079999999999993
2018-02-01,-10.799999999999995
2018-02-05,-10.999999999999993
2018-02-13,-10.999999999999993
2018-03-07,-12.319999999999991
2018-03-28,-11.969999999999992
2018-04-05,-12.129999999999992
2018-04-09,-12.219999999999992
2018-04-27,-11.579999999999991
2018-05-09,-11.839999999999993
2018-05-22,-11.95999999999999
2018-06-18,-12.36999999999999
2018-06-28,-12.43999999999999
2018-07-02,-12.589999999999993
2018-07-27,-14.479999999999993
2018-07-31,-14.659999999999993
2018-08-03,-14.759999999999994
2018-08-08,-14.499999999999995
2018-08-14,-15.269999999999994
2018-08-22,-15.429999999999994
2018-09-17,-15.079999999999995
2018-09-25,-15.299999999999995
2018-10-10,-15.369999999999996
2018-10-24,-15.619999999999996
2018-10-26,-15.999999999999995
2018-10-30,-16.099999999999994
2018-11-06,-16.489999999999995
2018-11-09,-16.989999999999995
2018-12-26,-17.149999999999995
2019-01-02,-17.099999999999994
2019-01-14,-16.939999999999994
2019-02-08,-17.179999999999993
2019-04-09,-16.209999999999994
2019-04-15,-16.359999999999992
2019-05-01,-15.779999999999992
2019-05-08,-15.939999999999992
2019-05-13,-15.759999999999993
2019-06-12,-15.919999999999993
2019-06-14,-15.979999999999993
2019-06-19,-15.999999999999993
2019-07-30,-12.449999999999992
2019-08-02,-13.309999999999992
2019-08-15,-13.109999999999992
2019-08-22,-13.359999999999992
2019-09-20,-14.019999999999992
2019-09-26,-14.999999999999993
2019-10-09,-14.95999999999999
2019-10-14,-15.27999999999999
2019-10-24,-16.02999999999999
2019-11-25,-14.629999999999992
2019-12-20,-11.929999999999989
2020-01-07,-10.90999999999999
2020-01-10,-11.079999999999991
2020-01-15,-11.909999999999993
2020-02-03,-12.599999999999994
2020-04-07,-6.809999999999995
2020-04-17,-4.0099999999999945
2020-04-21,-4.219999999999995
2020-05-01,-3.559999999999995
2020-05-11,-4.389999999999997
2020-05-14,-4.819999999999997
2020-06-10,-0.639999999999997
2020-06-19,-1.6199999999999974
2020-06-25,-1.8499999999999979
2020-06-29,-2.1599999999999966
2020-07-24,3.8900000000000006
2020-08-03,2.229999999999997
2020-08-07,0.3299999999999912
2020-08-27,2.3599999999999923
2020-09-30,-1.1700000000000088
2020-10-02,-1.740000000000009
2020-10-08,-3.1400000000000077
2020-10-13,-3.4200000000000017
2020-11-17,-6.050000000000004
2020-12-10,-5.180000000000003
2020-12-15,-5.920000000000002
2020-12-29,-4.610000000000003
2021-01-12,-5.610000000000003
2021-03-02,-6.850000000000005
2021-04-05,-6.380000000000003
2021-04-14,-6.440000000000005
2021-04-20,-6.850000000000001
2021-04-26,-8.159999999999997
2021-05-05,-8.569999999999993
2021-05-12,-10.079999999999991
2021-06-14,-11.699999999999992
2021-07-01,-9.52999999999999
2021-07-28,-10.72999999999999
2021-08-05,-11.68999999999999
2021-08-16,-10.859999999999989
2021-08-26,-10.259999999999991
2021-08-30,-10.549999999999994
2021-09-02,-10.649999999999995
2021-09-22,-12.959999999999994
2021-09-28,-12.939999999999994
2021-10-04,-13.249999999999996
2021-10-06,-13.809999999999995
2021-10-11,-13.859999999999996
2021-10-19,-12.929999999999996
2021-11-19,-11.909999999999997
2021-12-09,-9.889999999999997
2021-12-20,-10.519999999999996
2022-02-02,-13.339999999999996
2022-02-07,-14.749999999999996
2022-02-10,-15.36
2022-03-09,-12.34
2022-04-07,-12.41
2022-04-20,-11.950000000000003
2022-04-29,-9.420000000000002
2022-05-06,-9.540000000000003
2022-05-23,-9.320000000000004
2022-05-25,-9.490000000000002
2022-06-16,-10.440000000000001
2022-07-19,-8.140000000000004
2022-07-22,-8.870000000000005
2022-07-26,-9.460000000000008
2022-08-03,-9.350000000000009
2022-08-05,-9.630000000000006
2022-08-10,-9.320000000000004
2022-08-25,-8.200000000000003
2022-09-22,-8.120000000000003
2022-09-30,-9.260000000000002
2022-10-13,-10.000000000000004
2022-10-18,-10.440000000000003
2022-10-20,-10.670000000000003
2022-10-25,-10.860000000000003
2022-11-21,-12.670000000000003
2022-12-14,-11.690000000000005
2022-12-20,-12.670000000000007
2022-12-23,-12.730000000000006
2023-01-03,-12.910000000000005
2023-01-05,-13.380000000000008
2023-01-09,-13.500000000000009
2023-02-02,-13.14000000000001
